k,beta,gamma,peak_I,peak_tick
2201,0.9429575779504296,0.1527616114242133,2030,33
2202,0.5927245783245848,0.13982158539202227,1445,47
2203,1.0257737517214838,0.14034434190769632,2349,30
2204,0.5111266178776558,0.1036537987826899,1526,49
2205,0.659924899772907,0.10055482772859389,2275,47
2206,0.7311475003222485,0.12126249112903614,1936,48
2207,0.691122775887399,0.08500238856430922,2466,48
2208,0.6849470196645513,0.0921628477492629,2332,48
2209,0.6804293645397849,0.11072260939547114,2076,49
2210,0.8686823782491953,0.10754177849163965,2321,41
2211,0.6655343079960581,0.14692921883101295,1615,46
2212,0.6676591218240573,0.08650346869886932,2586,49
2213,0.6891707721010851,0.13444451302283045,1544,49
2214,0.8044282300388729,0.09339433764962754,2605,42
2215,0.8493999227161664,0.08985743618366063,2400,36
2216,0.5006416699643742,0.12000499367993958,1270,49
2217,0.5795443055067837,0.09472063673539038,1817,48
2218,0.958828638696315,0.07934713805746063,3043,37
2219,0.5522935193049312,0.12227597463874731,1397,49
2220,0.5703374573879503,0.13206791399923598,1469,49
2221,0.7088917209069187,0.146392366416877,1627,44
2222,0.9502608160409718,0.07821623628256202,2938,37
2223,0.9786692591771009,0.09830172295307912,2691,36
2224,0.7976029341844026,0.09515918490499795,2455,39
2225,0.7434373659609294,0.09448854548292365,2413,43
2226,0.8494995448028434,0.06549004503254392,2866,43
2227,0.8612536784554155,0.07724608513834677,2835,41
2228,1.0732625341042212,0.18619692756280506,1901,31
2229,1.0178923535300257,0.12264614672380356,2519,35
2230,0.8369625302230284,0.1551042446567797,1857,41
2231,0.8837522137413165,0.09075902475653491,2965,36
2232,0.9346904392677523,0.07726734855359929,2987,33
2233,0.9116967267284874,0.11060172373408925,2461,35
2234,0.7913909044323456,0.19623257461034493,1438,37
2235,1.0517260601317513,0.10746723737385422,2811,30
2236,0.8672253215632294,0.09717591699826249,2554,39
2237,0.8805534532209012,0.1958260689222776,1375,37
2238,0.6067470236090912,0.08354361924773232,2247,49
2239,0.8000238497750853,0.09335627378134106,2175,44
2240,1.244364301099661,0.07818456402068902,3177,29
2241,0.8161938605313455,0.1307884000530574,2162,38
2242,0.628161754087263,0.12393469242123592,1728,49
2243,0.4050791656577757,0.09490763185090419,1255,49
2244,0.8149653731738911,0.07618643273468911,2942,39
2245,1.3266272728527122,0.07721945649970283,3233,27
2246,1.2800407436493133,0.08398245345907826,3276,29
2247,0.8775401967157309,0.13968377231916487,2317,31
2248,1.130760536025552,0.10593858122838927,2842,28
2249,1.0159152912941578,0.08290825021625543,2922,34
2250,0.46994887517316064,0.06657895233295436,1929,49
2251,1.1907777063771574,0.20946781477916326,1792,27
2252,0.9984816983245146,0.08665023637156599,2893,37
2253,0.8794559347011636,0.12313476926251182,2269,39
2254,0.7709646716486939,0.19023477820029405,1409,44
2255,0.5720268760921097,0.05039562348549674,2338,49
2256,0.7968322414273443,0.07838370625245666,2747,42
2257,0.8936276628311021,0.10820820123242214,2582,39
2258,0.9147238439307044,0.12690773712793074,2263,35
2259,0.8342726993057292,0.1478015127436048,1521,39
2260,0.8577841889986908,0.15065339469429453,1646,38
2261,0.6001846967830629,0.08209573447544301,2223,49
2262,0.7322619237525482,0.07610249640750773,2660,42
2263,1.1167536537504223,0.10640553730438368,2911,30
2264,0.5696504866599066,0.06631348371080135,2228,49
2265,0.6020189790909181,0.09616427475140218,2020,49
2266,0.6085929934919501,0.12230310558057159,1652,49
2267,0.6792631965677481,0.12873526992215872,1751,45
2268,0.6466176421690745,0.11056579733083916,1866,49
2269,0.4973890305742665,0.10114727893716394,1595,49
2270,0.9238152798830312,0.09376267607471522,2745,37
2271,1.2699417074485713,0.08105002755386294,3109,29
2272,0.6448696870216675,0.09330843900195904,2165,49
2273,0.6358289654244619,0.10851456253377612,1815,49
2274,0.9278056487011905,0.15038461043752016,2115,33
2275,0.658025134409477,0.12394510819268872,1422,49
2276,0.8612193558083995,0.07543757206488966,2930,42
2277,1.0032973249374046,0.13088791741543868,2431,33
2278,0.7741675557284518,0.07580085345698082,2765,41
2279,0.8046547821134988,0.20149581151138152,1533,37
2280,0.6847458827015681,0.04937666098192579,3072,49
2281,0.8361160016566072,0.13548197795133934,2129,40
2282,0.7806930094680502,0.06536166086841956,2918,45
2283,0.7406235950702466,0.09131590820093971,2288,46
2284,1.2663367829289478,0.08267542543564076,3179,28
2285,0.7304366543239066,0.07585829150683533,2411,48
2286,0.8976397484085626,0.12624064934723495,2336,36
2287,0.6785362688597182,0.12324013511995746,1954,49
2288,1.3253587073346043,0.11312251530850714,2829,27
2289,0.8656434013137746,0.12981932412340877,2168,35
2290,1.4420574300765359,0.10925075017257362,3029,24
2291,0.7103462487057817,0.09219813823217927,2316,48
2292,1.1369841974223176,0.10053923213165294,2905,31
2293,0.6318367420077025,0.07986621776464062,2399,49
2294,0.7253199111325335,0.10986950083415828,2176,43
2295,0.7355570256455983,0.09734722149146913,2213,45
2296,0.6078160865816795,0.1023063526341522,1839,49
2297,0.54101539782391,0.08549421503515746,1748,49
2298,0.6544483614571405,0.1337584969144721,1722,48
2299,0.9390252944457266,0.15456228337977573,1988,31
