year,state,sex,age,persons
2010,tas,female,76,1652
2010,tas,female,77,1584
2010,tas,female,78,1495
2010,tas,female,79,1518
2010,tas,female,80,1436
2010,tas,female,81,1334
2010,tas,female,82,1278
2010,tas,female,83,1167
2010,tas,female,84,1146
2010,tas,female,85,1070
2010,tas,female,86,957
2010,tas,female,87,879
2010,tas,female,88,775
2010,tas,female,89,652
2010,tas,female,90,526
2010,tas,female,91,388
2010,tas,female,92,310
2010,tas,female,93,285
2010,tas,female,94,232
2010,tas,female,95,159
2010,tas,female,96,103
2010,tas,female,97,76
2010,tas,female,98,56
2010,tas,female,99,32
2010,tas,female,100,61
2010,tas,male,0,3311
2010,tas,male,1,3408
2010,tas,male,2,3390
2010,tas,male,3,3313
2010,tas,male,4,3329
2010,tas,male,5,3273
2010,tas,male,6,3111
2010,tas,male,7,3111
2010,tas,male,8,3221
2010,tas,male,9,3302
2010,tas,male,10,3348
2010,tas,male,11,3421
2010,tas,male,12,3376
2010,tas,male,13,3474
2010,tas,male,14,3506
2010,tas,male,15,3678
2010,tas,male,16,3596
2010,tas,male,17,3516
2010,tas,male,18,3466
2010,tas,male,19,3454
2010,tas,male,20,3535
2010,tas,male,21,3390
2010,tas,male,22,3258
2010,tas,male,23,3315
2010,tas,male,24,3172
2010,tas,male,25,3154
2010,tas,male,26,3069
2010,tas,male,27,3040
2010,tas,male,28,2935
2010,tas,male,29,2831
2010,tas,male,30,2781
2010,tas,male,31,2804
2010,tas,male,32,2743
2010,tas,male,33,2753
2010,tas,male,34,2932
2010,tas,male,35,2896
2010,tas,male,36,3091
2010,tas,male,37,3112
2010,tas,male,38,3395
2010,tas,male,39,3526
2010,tas,male,40,3469
2010,tas,male,41,3540
2010,tas,male,42,3309
2010,tas,male,43,3200
2010,tas,male,44,3207
2010,tas,male,45,3360
2010,tas,male,46,3659
2010,tas,male,47,3610
2010,tas,male,48,3832
2010,tas,male,49,3815
2010,tas,male,50,3726
2010,tas,male,51,3678
2010,tas,male,52,3719
2010,tas,male,53,3579
2010,tas,male,54,3673
2010,tas,male,55,3445
2010,tas,male,56,3340
2010,tas,male,57,3493
2010,tas,male,58,3484
2010,tas,male,59,3364
2010,tas,male,60,3297
2010,tas,male,61,3177
2010,tas,male,62,3317
2010,tas,male,63,3484
2010,tas,male,64,2858
2010,tas,male,65,2740
2010,tas,male,66,2748
2010,tas,male,67,2464
2010,tas,male,68,2365
2010,tas,male,69,2204
2010,tas,male,70,2121
2010,tas,male,71,2055
2010,tas,male,72,1895
2010,tas,male,73,1754
2010,tas,male,74,1582
2010,tas,male,75,1508
2010,tas,male,76,1451
2010,tas,male,77,1331
2010,tas,male,78,1278
2010,tas,male,79,1259
2010,tas,male,80,1171
2010,tas,male,81,1056
2010,tas,male,82,955
2010,tas,male,83,879
2010,tas,male,84,813
2010,tas,male,85,680
2010,tas,male,86,543
2010,tas,male,87,477
2010,tas,male,88,432
2010,tas,male,89,341
2010,tas,male,90,230
2010,tas,male,91,178
2010,tas,male,92,124
2010,tas,male,93,107
2010,tas,male,94,89
2010,tas,male,95,55
2010,tas,male,96,34
2010,tas,male,97,24
2010,tas,male,98,12
2010,tas,male,99,10
2010,tas,male,100,17
2010,vic,female,0,34917
2010,vic,female,1,34250
2010,vic,female,2,34129
2010,vic,female,3,33645
2010,vic,female,4,33415
2010,vic,female,5,32116
2010,vic,female,6,32007
2010,vic,female,7,31493
2010,vic,female,8,31477
2010,vic,female,9,31478
2010,vic,female,10,32123
2010,vic,female,11,31968
2010,vic,female,12,31547
2010,vic,female,13,32432
2010,vic,female,14,32589
2010,vic,female,15,33476
2010,vic,female,16,33742
2010,vic,female,17,34484
2010,vic,female,18,35107
2010,vic,female,19,37276
2010,vic,female,20,39225
2010,vic,female,21,39753
2010,vic,female,22,40196
2010,vic,female,23,40136
2010,vic,female,24,40705
2010,vic,female,25,41595
2010,vic,female,26,41289
2010,vic,female,27,41360
2010,vic,female,28,40755
2010,vic,female,29,40103
2010,vic,female,30,39142
2010,vic,female,31,38393
2010,vic,female,32,37754
2010,vic,female,33,37484
2010,vic,female,34,37681
2010,vic,female,35,38554
2010,vic,female,36,39642
2010,vic,female,37,40136
2010,vic,female,38,42214
2010,vic,female,39,43484
2010,vic,female,40,40944
2010,vic,female,41,40648
2010,vic,female,42,39141
2010,vic,female,43,37834
2010,vic,female,44,37958
2010,vic,female,45,38020
2010,vic,female,46,38616
2010,vic,female,47,38880
2010,vic,female,48,38798
2010,vic,female,49,38645
2010,vic,female,50,37580
2010,vic,female,51,37060
2010,vic,female,52,36035
2010,vic,female,53,35332
2010,vic,female,54,34845
2010,vic,female,55,33854
2010,vic,female,56,32832
2010,vic,female,57,32621
2010,vic,female,58,31257
2010,vic,female,59,31189
2010,vic,female,60,30578
2010,vic,female,61,29499
2010,vic,female,62,30062
2010,vic,female,63,31124
2010,vic,female,64,26165
2010,vic,female,65,25014
2010,vic,female,66,24309
2010,vic,female,67,21893
2010,vic,female,68,21648
2010,vic,female,69,20147
2010,vic,female,70,19676
2010,vic,female,71,18986
2010,vic,female,72,18344
2010,vic,female,73,17439
2010,vic,female,74,17201
2010,vic,female,75,16165
2010,vic,female,76,15736
2010,vic,female,77,15221
2010,vic,female,78,14628
2010,vic,female,79,14848
2010,vic,female,80,14601
2010,vic,female,81,13675
2010,vic,female,82,13071
2010,vic,female,83,12447
2010,vic,female,84,11699
2010,vic,female,85,10718
2010,vic,female,86,9710
2010,vic,female,87,8534
2010,vic,female,88,7652
2010,vic,female,89,6699
2010,vic,female,90,5365
2010,vic,female,91,3857
2010,vic,female,92,3195
2010,vic,female,93,2692
2010,vic,female,94,2092
2010,vic,female,95,1710
2010,vic,female,96,1252
2010,vic,female,97,833
2010,vic,female,98,610
2010,vic,female,99,388
2010,vic,female,100,660
2010,vic,male,0,36652
2010,vic,male,1,36012
2010,vic,male,2,35976
2010,vic,male,3,35558
2010,vic,male,4,35023
2010,vic,male,5,33861
2010,vic,male,6,33649
2010,vic,male,7,33119
2010,vic,male,8,32842
2010,vic,male,9,33265
2010,vic,male,10,33180
2010,vic,male,11,33578
2010,vic,male,12,33925
2010,vic,male,13,34289
2010,vic,male,14,34480
2010,vic,male,15,35332
2010,vic,male,16,35690
2010,vic,male,17,35839
2010,vic,male,18,37062
2010,vic,male,19,39382
2010,vic,male,20,41629
2010,vic,male,21,42300
2010,vic,male,22,42561
2010,vic,male,23,43158
2010,vic,male,24,43335
2010,vic,male,25,43342
2010,vic,male,26,42754
2010,vic,male,27,42658
2010,vic,male,28,41505
2010,vic,male,29,40489
2010,vic,male,30,39329
2010,vic,male,31,38478
2010,vic,male,32,37876
2010,vic,male,33,37490
2010,vic,male,34,37284
2010,vic,male,35,37872
2010,vic,male,36,38644
2010,vic,male,37,39309
2010,vic,male,38,40648
2010,vic,male,39,41329
2010,vic,male,40,39943
2010,vic,male,41,39654
2010,vic,male,42,38306
2010,vic,male,43,36794
2010,vic,male,44,36575
2010,vic,male,45,36811
2010,vic,male,46,37294
2010,vic,male,47,37941
2010,vic,male,48,37978
2010,vic,male,49,37436
2010,vic,male,50,36244
2010,vic,male,51,36277
2010,vic,male,52,34885
2010,vic,male,53,34168
2010,vic,male,54,34254
2010,vic,male,55,32741
2010,vic,male,56,31688
2010,vic,male,57,31411
2010,vic,male,58,30520
2010,vic,male,59,29734
2010,vic,male,60,29296
2010,vic,male,61,28510
2010,vic,male,62,28951
2010,vic,male,63,30256
2010,vic,male,64,25933
2010,vic,male,65,24239
2010,vic,male,66,23049
2010,vic,male,67,21001
2010,vic,male,68,20996
2010,vic,male,69,19616
2010,vic,male,70,18930
2010,vic,male,71,18063
2010,vic,male,72,16927
2010,vic,male,73,16161
2010,vic,male,74,15284
2010,vic,male,75,14135
2010,vic,male,76,13646
2010,vic,male,77,12789
2010,vic,male,78,11999
2010,vic,male,79,12123
2010,vic,male,80,11485
2010,vic,male,81,10491
2010,vic,male,82,9714
2010,vic,male,83,8750
2010,vic,male,84,7831
2010,vic,male,85,6730
2010,vic,male,86,5783
2010,vic,male,87,4847
2010,vic,male,88,4159
2010,vic,male,89,3321
2010,vic,male,90,2640
2010,vic,male,91,1745
2010,vic,male,92,1314
2010,vic,male,93,1057
2010,vic,male,94,808
2010,vic,male,95,558
2010,vic,male,96,406
2010,vic,male,97,284
2010,vic,male,98,159
2010,vic,male,99,115
2010,vic,male,100,138
2010,wa,female,0,15202
2010,wa,female,1,14848
2010,wa,female,2,15245
2010,wa,female,3,14905
2010,wa,female,4,14845
2010,wa,female,5,14111
2010,wa,female,6,13904
2010,wa,female,7,14034
2010,wa,female,8,13864
2010,wa,female,9,14163
2010,wa,female,10,14291
2010,wa,female,11,14508
2010,wa,female,12,14326
2010,wa,female,13,14419
2010,wa,female,14,14470
2010,wa,female,15,14719
2010,wa,female,16,14771
2010,wa,female,17,14801
2010,wa,female,18,15010
2010,wa,female,19,15742
2010,wa,female,20,16279
2010,wa,female,21,16614
2010,wa,female,22,16541
2010,wa,female,23,16751
2010,wa,female,24,17079
2010,wa,female,25,17168
2010,wa,female,26,16963
2010,wa,female,27,16858
2010,wa,female,28,16447
2010,wa,female,29,16319
2010,wa,female,30,15860
2010,wa,female,31,15825
2010,wa,female,32,15311
2010,wa,female,33,15364
2010,wa,female,34,15596
2010,wa,female,35,15798
2010,wa,female,36,16014
2010,wa,female,37,16488
2010,wa,female,38,17523
2010,wa,female,39,17842
2010,wa,female,40,16988
2010,wa,female,41,16946
2010,wa,female,42,16286
2010,wa,female,43,16026
2010,wa,female,44,15979
2010,wa,female,45,16201
2010,wa,female,46,16397
2010,wa,female,47,16714
2010,wa,female,48,16443
2010,wa,female,49,16442
2010,wa,female,50,15987
2010,wa,female,51,15688
2010,wa,female,52,15156
2010,wa,female,53,14946
2010,wa,female,54,14990
2010,wa,female,55,14450
2010,wa,female,56,13893
2010,wa,female,57,13676
2010,wa,female,58,13169
2010,wa,female,59,12819
2010,wa,female,60,12477
2010,wa,female,61,12255
2010,wa,female,62,11917
2010,wa,female,63,12314
2010,wa,female,64,9851
2010,wa,female,65,9585
2010,wa,female,66,9299
2010,wa,female,67,8401
2010,wa,female,68,8302
2010,wa,female,69,7720
2010,wa,female,70,7404
2010,wa,female,71,7190
2010,wa,female,72,6783
2010,wa,female,73,6352
2010,wa,female,74,6265
2010,wa,female,75,5916
2010,wa,female,76,5496
2010,wa,female,77,5391
2010,wa,female,78,5197
2010,wa,female,79,5117
2010,wa,female,80,4935
2010,wa,female,81,4586
2010,wa,female,82,4416
2010,wa,female,83,4103
2010,wa,female,84,3793
2010,wa,female,85,3479
2010,wa,female,86,3086
2010,wa,female,87,2761
2010,wa,female,88,2492
2010,wa,female,89,2163
2010,wa,female,90,1861
2010,wa,female,91,1279
2010,wa,female,92,1014
2010,wa,female,93,882
2010,wa,female,94,784
2010,wa,female,95,608
2010,wa,female,96,412
2010,wa,female,97,335
2010,wa,female,98,183
2010,wa,female,99,135
2010,wa,female,100,228
2010,wa,male,0,16054
2010,wa,male,1,15781
2010,wa,male,2,15727
2010,wa,male,3,15694
2010,wa,male,4,15214
2010,wa,male,5,14818
2010,wa,male,6,14759
2010,wa,male,7,14292
2010,wa,male,8,14406
2010,wa,male,9,14701
2010,wa,male,10,14755
2010,wa,male,11,15266
2010,wa,male,12,15007
2010,wa,male,13,15152
2010,wa,male,14,15410
2010,wa,male,15,15480
2010,wa,male,16,15555
2010,wa,male,17,15588
2010,wa,male,18,15763
2010,wa,male,19,16573
2010,wa,male,20,17342
2010,wa,male,21,17615
2010,wa,male,22,17736
2010,wa,male,23,18436
2010,wa,male,24,18914
2010,wa,male,25,18830
2010,wa,male,26,18563
2010,wa,male,27,18677
2010,wa,male,28,17884
2010,wa,male,29,17195
2010,wa,male,30,16685
2010,wa,male,31,16342
2010,wa,male,32,16104
2010,wa,male,33,15715
2010,wa,male,34,16014
2010,wa,male,35,16024
2010,wa,male,36,16152
2010,wa,male,37,17019
2010,wa,male,38,18045
2010,wa,male,39,18345
2010,wa,male,40,17519
2010,wa,male,41,17289
2010,wa,male,42,16684
2010,wa,male,43,16417
2010,wa,male,44,16318
2010,wa,male,45,16353
2010,wa,male,46,16844
2010,wa,male,47,16873
2010,wa,male,48,16610
2010,wa,male,49,16440
2010,wa,male,50,15956
2010,wa,male,51,15663
2010,wa,male,52,15314
2010,wa,male,53,15122
2010,wa,male,54,15096
2010,wa,male,55,14157
2010,wa,male,56,13853
2010,wa,male,57,13655
2010,wa,male,58,13316
2010,wa,male,59,13207
2010,wa,male,60,12573
2010,wa,male,61,12281
2010,wa,male,62,12492
2010,wa,male,63,12784
2010,wa,male,64,10326
2010,wa,male,65,9815
2010,wa,male,66,9480
2010,wa,male,67,8434
2010,wa,male,68,8455
2010,wa,male,69,7630
2010,wa,male,70,7279
2010,wa,male,71,6967
2010,wa,male,72,6582
2010,wa,male,73,6120
2010,wa,male,74,5685
2010,wa,male,75,5269
2010,wa,male,76,4772
2010,wa,male,77,4591
2010,wa,male,78,4340
2010,wa,male,79,4280
2010,wa,male,80,3956
2010,wa,male,81,3572
2010,wa,male,82,3261
2010,wa,male,83,2964
2010,wa,male,84,2606
2010,wa,male,85,2253
2010,wa,male,86,1902
2010,wa,male,87,1614
2010,wa,male,88,1340
2010,wa,male,89,1071
2010,wa,male,90,898
2010,wa,male,91,568
2010,wa,male,92,413
2010,wa,male,93,345
2010,wa,male,94,268
2010,wa,male,95,191
2010,wa,male,96,124
2010,wa,male,97,83
2010,wa,male,98,58
2010,wa,male,99,53
2010,wa,male,100,51
2011,act,female,0,2366
2011,act,female,1,2483
2011,act,female,2,2326
2011,act,female,3,2235
2011,act,female,4,2210
2011,act,female,5,2281
2011,act,female,6,2148
2011,act,female,7,2078
2011,act,female,8,2016
2011,act,female,9,2003
2011,act,female,10,2074
2011,act,female,11,2075
2011,act,female,12,2104
2011,act,female,13,2048
2011,act,female,14,2077
2011,act,female,15,2119
2011,act,female,16,2147
2011,act,female,17,2350
2011,act,female,18,2571
2011,act,female,19,2962
2011,act,female,20,3217
2011,act,female,21,3310
2011,act,female,22,3326
2011,act,female,23,3287
2011,act,female,24,3286
2011,act,female,25,3261
2011,act,female,26,3229
2011,act,female,27,3277
2011,act,female,28,3148
2011,act,female,29,3238
2011,act,female,30,3097
2011,act,female,31,2994
2011,act,female,32,2861
2011,act,female,33,2747
2011,act,female,34,2720
2011,act,female,35,2579
2011,act,female,36,2694
2011,act,female,37,2769
2011,act,female,38,2820
2011,act,female,39,2902
2011,act,female,40,2869
2011,act,female,41,2661
2011,act,female,42,2695
2011,act,female,43,2551
2011,act,female,44,2454
2011,act,female,45,2554
2011,act,female,46,2481
2011,act,female,47,2595
2011,act,female,48,2456
2011,act,female,49,2626
2011,act,female,50,2564
2011,act,female,51,2471
2011,act,female,52,2484
2011,act,female,53,2379
2011,act,female,54,2323
2011,act,female,55,2276
2011,act,female,56,2181
2011,act,female,57,2057
2011,act,female,58,2108
2011,act,female,59,2076
2011,act,female,60,2021
2011,act,female,61,1908
2011,act,female,62,1817
2011,act,female,63,1864
2011,act,female,64,1875
2011,act,female,65,1524
2011,act,female,66,1438
2011,act,female,67,1348
2011,act,female,68,1202
2011,act,female,69,1154
2011,act,female,70,1065
2011,act,female,71,997
2011,act,female,72,956
2011,act,female,73,897
2011,act,female,74,885
2011,act,female,75,789
2011,act,female,76,761
2011,act,female,77,756
2011,act,female,78,679
2011,act,female,79,666
2011,act,female,80,606
2011,act,female,81,611
2011,act,female,82,597
2011,act,female,83,582
2011,act,female,84,550
2011,act,female,85,537
2011,act,female,86,458
2011,act,female,87,426
2011,act,female,88,386
2011,act,female,89,314
2011,act,female,90,261
2011,act,female,91,198
2011,act,female,92,142
2011,act,female,93,111
2011,act,female,94,97
2011,act,female,95,64
2011,act,female,96,54
2011,act,female,97,37
2011,act,female,98,27
2011,act,female,99,11
2011,act,female,100,22
2011,act,male,0,2580
2011,act,male,1,2602
2011,act,male,2,2533
2011,act,male,3,2424
2011,act,male,4,2373
2011,act,male,5,2432
2011,act,male,6,2278
2011,act,male,7,2223
2011,act,male,8,2206
2011,act,male,9,2046
2011,act,male,10,2087
2011,act,male,11,2148
2011,act,male,12,2163
2011,act,male,13,2139
2011,act,male,14,2171
2011,act,male,15,2147
2011,act,male,16,2352
2011,act,male,17,2387
2011,act,male,18,2811
2011,act,male,19,3133
2011,act,male,20,3360
2011,act,male,21,3456
2011,act,male,22,3413
2011,act,male,23,3466
2011,act,male,24,3391
2011,act,male,25,3445
2011,act,male,26,3391
2011,act,male,27,3403
2011,act,male,28,3340
2011,act,male,29,3177
2011,act,male,30,3080
2011,act,male,31,2904
2011,act,male,32,2898
2011,act,male,33,2771
2011,act,male,34,2734
2011,act,male,35,2686
2011,act,male,36,2801
2011,act,male,37,2714
2011,act,male,38,2753
2011,act,male,39,2791
2011,act,male,40,2888
2011,act,male,41,2738
2011,act,male,42,2563
2011,act,male,43,2528
2011,act,male,44,2438
2011,act,male,45,2367
2011,act,male,46,2420
2011,act,male,47,2381
2011,act,male,48,2445
2011,act,male,49,2504
2011,act,male,50,2444
2011,act,male,51,2414
2011,act,male,52,2284
2011,act,male,53,2269
2011,act,male,54,2201
2011,act,male,55,2120
2011,act,male,56,2030
2011,act,male,57,2037
2011,act,male,58,2008
2011,act,male,59,1944
2011,act,male,60,1852
2011,act,male,61,1863
2011,act,male,62,1766
2011,act,male,63,1743
2011,act,male,64,1862
2011,act,male,65,1550
2011,act,male,66,1312
2011,act,male,67,1236
2011,act,male,68,1126
2011,act,male,69,1136
2011,act,male,70,974
2011,act,male,71,966
2011,act,male,72,903
2011,act,male,73,837
2011,act,male,74,750
2011,act,male,75,727
2011,act,male,76,683
2011,act,male,77,574
2011,act,male,78,547
2011,act,male,79,527
2011,act,male,80,543
2011,act,male,81,456
2011,act,male,82,433
2011,act,male,83,405
2011,act,male,84,347
2011,act,male,85,334
2011,act,male,86,285
2011,act,male,87,239
2011,act,male,88,191
2011,act,male,89,169
2011,act,male,90,136
2011,act,male,91,94
2011,act,male,92,50
2011,act,male,93,46
2011,act,male,94,35
2011,act,male,95,30
2011,act,male,96,20
2011,act,male,97,3
2011,act,male,98,6
2011,act,male,99,4
2011,act,male,100,4
2011,nsw,female,0,46074
2011,nsw,female,1,46652
2011,nsw,female,2,46366
2011,nsw,female,3,46006
2011,nsw,female,4,45271
2011,nsw,female,5,45135
2011,nsw,female,6,43696
2011,nsw,female,7,42972
2011,nsw,female,8,43000
2011,nsw,female,9,42522
2011,nsw,female,10,43099
2011,nsw,female,11,43503
2011,nsw,female,12,43193
2011,nsw,female,13,43222
2011,nsw,female,14,43697
2011,nsw,female,15,43635
2011,nsw,female,16,44769
2011,nsw,female,17,44667
2011,nsw,female,18,44785
2011,nsw,female,19,45440
2011,nsw,female,20,47853
2011,nsw,female,21,48971
2011,nsw,female,22,48879
2011,nsw,female,23,49381
2011,nsw,female,24,50139
2011,nsw,female,25,50633
2011,nsw,female,26,51638
2011,nsw,female,27,52191
2011,nsw,female,28,53039
2011,nsw,female,29,52182
2011,nsw,female,30,51776
2011,nsw,female,31,50129
2011,nsw,female,32,49835
2011,nsw,female,33,49032
2011,nsw,female,34,48953
2011,nsw,female,35,48748
2011,nsw,female,36,49535
2011,nsw,female,37,51061
2011,nsw,female,38,52562
2011,nsw,female,39,54432
2011,nsw,female,40,54860
2011,nsw,female,41,51136
2011,nsw,female,42,50743
2011,nsw,female,43,48551
2011,nsw,female,44,47836
2011,nsw,female,45,47656
2011,nsw,female,46,48794
2011,nsw,female,47,50594
2011,nsw,female,48,51670
2011,nsw,female,49,51138
2011,nsw,female,50,51378
2011,nsw,female,51,49700
2011,nsw,female,52,48696
2011,nsw,female,53,48422
2011,nsw,female,54,46924
2011,nsw,female,55,45761
2011,nsw,female,56,45050
2011,nsw,female,57,43489
2011,nsw,female,58,43021
2011,nsw,female,59,41444
2011,nsw,female,60,40642
2011,nsw,female,61,40074
2011,nsw,female,62,38936
2011,nsw,female,63,39250
2011,nsw,female,64,40682
2011,nsw,female,65,35057
2011,nsw,female,66,33906
2011,nsw,female,67,32530
2011,nsw,female,68,29493
2011,nsw,female,69,28563
2011,nsw,female,70,27172
2011,nsw,female,71,26007
2011,nsw,female,72,25003
2011,nsw,female,73,23908
2011,nsw,female,74,23088
2011,nsw,female,75,22674
2011,nsw,female,76,21394
2011,nsw,female,77,20085
2011,nsw,female,78,19685
2011,nsw,female,79,19162
2011,nsw,female,80,19304
2011,nsw,female,81,18608
2011,nsw,female,82,17683
2011,nsw,female,83,16816
2011,nsw,female,84,15554
2011,nsw,female,85,14358
2011,nsw,female,86,13499
2011,nsw,female,87,12155
2011,nsw,female,88,10690
2011,nsw,female,89,9322
2011,nsw,female,90,7827
2011,nsw,female,91,6139
2011,nsw,female,92,4486
2011,nsw,female,93,3698
2011,nsw,female,94,2967
2011,nsw,female,95,2254
2011,nsw,female,96,1789
2011,nsw,female,97,1210
2011,nsw,female,98,822
2011,nsw,female,99,552
2011,nsw,female,100,840
2011,nsw,male,0,48744
2011,nsw,male,1,49282
2011,nsw,male,2,48703
2011,nsw,male,3,48361
2011,nsw,male,4,47946
2011,nsw,male,5,47895
2011,nsw,male,6,46706
2011,nsw,male,7,45700
2011,nsw,male,8,45460
2011,nsw,male,9,44887
2011,nsw,male,10,45790
2011,nsw,male,11,45764
2011,nsw,male,12,45586
2011,nsw,male,13,45684
2011,nsw,male,14,46411
2011,nsw,male,15,46358
2011,nsw,male,16,47394
2011,nsw,male,17,47327
2011,nsw,male,18,47870
2011,nsw,male,19,48425
2011,nsw,male,20,49643
2011,nsw,male,21,51430
2011,nsw,male,22,50999
2011,nsw,male,23,51050
2011,nsw,male,24,51120
2011,nsw,male,25,52191
2011,nsw,male,26,52814
2011,nsw,male,27,52342
2011,nsw,male,28,53077
2011,nsw,male,29,52464
2011,nsw,male,30,52148
2011,nsw,male,31,50348
2011,nsw,male,32,49490
2011,nsw,male,33,48347
2011,nsw,male,34,48327
2011,nsw,male,35,48302
2011,nsw,male,36,49136
2011,nsw,male,37,50017
2011,nsw,male,38,51170
2011,nsw,male,39,53303
2011,nsw,male,40,53176
2011,nsw,male,41,49850
2011,nsw,male,42,49076
2011,nsw,male,43,47415
2011,nsw,male,44,46894
2011,nsw,male,45,47210
2011,nsw,male,46,47728
2011,nsw,male,47,49616
2011,nsw,male,48,50354
2011,nsw,male,49,50693
