period_start,period_end,state,sex,age,qx
2018,2020,qld,male,67,0.01174
2018,2020,qld,male,68,0.01281
2018,2020,qld,male,69,0.01406
2018,2020,qld,male,70,0.01548
2018,2020,qld,male,71,0.01706
2018,2020,qld,male,72,0.01884
2018,2020,qld,male,73,0.02084
2018,2020,qld,male,74,0.02312
2018,2020,qld,male,75,0.02577
2018,2020,qld,male,76,0.02883
2018,2020,qld,male,77,0.03234
2018,2020,qld,male,78,0.03643
2018,2020,qld,male,79,0.04108
2018,2020,qld,male,80,0.04629
2018,2020,qld,male,81,0.0521
2018,2020,qld,male,82,0.05856
2018,2020,qld,male,83,0.0658
2018,2020,qld,male,84,0.07395
2018,2020,qld,male,85,0.08308
2018,2020,qld,male,86,0.09309
2018,2020,qld,male,87,0.10411
2018,2020,qld,male,88,0.11627
2018,2020,qld,male,89,0.12968
2018,2020,qld,male,90,0.14399
2018,2020,qld,male,91,0.15872
2018,2020,qld,male,92,0.17332
2018,2020,qld,male,93,0.18692
2018,2020,qld,male,94,0.19862
2018,2020,qld,male,95,0.2106
2018,2020,qld,male,96,0.22806
2018,2020,qld,male,97,0.24504
2018,2020,qld,male,98,0.26246
2018,2020,qld,male,99,0.29763
2018,2020,qld,male,100,0.32484
2018,2020,sa,female,0,0.00204
2018,2020,sa,female,1,0.0002
2018,2020,sa,female,2,0.00014
2018,2020,sa,female,3,0.00011
2018,2020,sa,female,4,0.00009
2018,2020,sa,female,5,0.00007
2018,2020,sa,female,6,0.00006
2018,2020,sa,female,7,0.00006
2018,2020,sa,female,8,0.00006
2018,2020,sa,female,9,0.00007
2018,2020,sa,female,10,0.00008
2018,2020,sa,female,11,0.0001
2018,2020,sa,female,12,0.00012
2018,2020,sa,female,13,0.00014
2018,2020,sa,female,14,0.00016
2018,2020,sa,female,15,0.00018
2018,2020,sa,female,16,0.00021
2018,2020,sa,female,17,0.00024
2018,2020,sa,female,18,0.00025
2018,2020,sa,female,19,0.00026
2018,2020,sa,female,20,0.00026
2018,2020,sa,female,21,0.00026
2018,2020,sa,female,22,0.00026
2018,2020,sa,female,23,0.00027
2018,2020,sa,female,24,0.00027
2018,2020,sa,female,25,0.00027
2018,2020,sa,female,26,0.00027
2018,2020,sa,female,27,0.00027
2018,2020,sa,female,28,0.00028
2018,2020,sa,female,29,0.00029
2018,2020,sa,female,30,0.00031
2018,2020,sa,female,31,0.00035
2018,2020,sa,female,32,0.00039
2018,2020,sa,female,33,0.00044
2018,2020,sa,female,34,0.0005
2018,2020,sa,female,35,0.00057
2018,2020,sa,female,36,0.00063
2018,2020,sa,female,37,0.00068
2018,2020,sa,female,38,0.00074
2018,2020,sa,female,39,0.00079
2018,2020,sa,female,40,0.00083
2018,2020,sa,female,41,0.00088
2018,2020,sa,female,42,0.00095
2018,2020,sa,female,43,0.00103
2018,2020,sa,female,44,0.00111
2018,2020,sa,female,45,0.0012
2018,2020,sa,female,46,0.0013
2018,2020,sa,female,47,0.00142
2018,2020,sa,female,48,0.00155
2018,2020,sa,female,49,0.00168
2018,2020,sa,female,50,0.00182
2018,2020,sa,female,51,0.00198
2018,2020,sa,female,52,0.00216
2018,2020,sa,female,53,0.00235
2018,2020,sa,female,54,0.00255
2018,2020,sa,female,55,0.00274
2018,2020,sa,female,56,0.00294
2018,2020,sa,female,57,0.00316
2018,2020,sa,female,58,0.00343
2018,2020,sa,female,59,0.00375
2018,2020,sa,female,60,0.00413
2018,2020,sa,female,61,0.00455
2018,2020,sa,female,62,0.00492
2018,2020,sa,female,63,0.00527
2018,2020,sa,female,64,0.00561
2018,2020,sa,female,65,0.00601
2018,2020,sa,female,66,0.00648
2018,2020,sa,female,67,0.00703
2018,2020,sa,female,68,0.00768
2018,2020,sa,female,69,0.00843
2018,2020,sa,female,70,0.00927
2018,2020,sa,female,71,0.01023
2018,2020,sa,female,72,0.01133
2018,2020,sa,female,73,0.01259
2018,2020,sa,female,74,0.01404
2018,2020,sa,female,75,0.01574
2018,2020,sa,female,76,0.01765
2018,2020,sa,female,77,0.01982
2018,2020,sa,female,78,0.02247
2018,2020,sa,female,79,0.02568
2018,2020,sa,female,80,0.02951
2018,2020,sa,female,81,0.03401
2018,2020,sa,female,82,0.03909
2018,2020,sa,female,83,0.04492
2018,2020,sa,female,84,0.05172
2018,2020,sa,female,85,0.05943
2018,2020,sa,female,86,0.06813
2018,2020,sa,female,87,0.07803
2018,2020,sa,female,88,0.08896
2018,2020,sa,female,89,0.10135
2018,2020,sa,female,90,0.11507
2018,2020,sa,female,91,0.12992
2018,2020,sa,female,92,0.14498
2018,2020,sa,female,93,0.16054
2018,2020,sa,female,94,0.17672
2018,2020,sa,female,95,0.1926
2018,2020,sa,female,96,0.21141
2018,2020,sa,female,97,0.23176
2018,2020,sa,female,98,0.24629
2018,2020,sa,female,99,0.25898
2018,2020,sa,female,100,0.27447
2018,2020,sa,male,0,0.00309
2018,2020,sa,male,1,0.00028
2018,2020,sa,male,2,0.00016
2018,2020,sa,male,3,0.00011
2018,2020,sa,male,4,0.00009
2018,2020,sa,male,5,0.00007
2018,2020,sa,male,6,0.00006
2018,2020,sa,male,7,0.00006
2018,2020,sa,male,8,0.00006
2018,2020,sa,male,9,0.00008
2018,2020,sa,male,10,0.00008
2018,2020,sa,male,11,0.0001
2018,2020,sa,male,12,0.00012
2018,2020,sa,male,13,0.00015
2018,2020,sa,male,14,0.00018
2018,2020,sa,male,15,0.00022
2018,2020,sa,male,16,0.0003
2018,2020,sa,male,17,0.00039
2018,2020,sa,male,18,0.00047
2018,2020,sa,male,19,0.00052
2018,2020,sa,male,20,0.00056
2018,2020,sa,male,21,0.00058
2018,2020,sa,male,22,0.00059
2018,2020,sa,male,23,0.00061
2018,2020,sa,male,24,0.00062
2018,2020,sa,male,25,0.00064
2018,2020,sa,male,26,0.00066
2018,2020,sa,male,27,0.00068
2018,2020,sa,male,28,0.00071
2018,2020,sa,male,29,0.00074
2018,2020,sa,male,30,0.00077
2018,2020,sa,male,31,0.0008
2018,2020,sa,male,32,0.00084
2018,2020,sa,male,33,0.00088
2018,2020,sa,male,34,0.00093
2018,2020,sa,male,35,0.00099
2018,2020,sa,male,36,0.00106
2018,2020,sa,male,37,0.00113
2018,2020,sa,male,38,0.00122
2018,2020,sa,male,39,0.00131
2018,2020,sa,male,40,0.00141
2018,2020,sa,male,41,0.00152
2018,2020,sa,male,42,0.00165
2018,2020,sa,male,43,0.00181
2018,2020,sa,male,44,0.002
2018,2020,sa,male,45,0.00221
2018,2020,sa,male,46,0.00244
2018,2020,sa,male,47,0.00268
2018,2020,sa,male,48,0.00292
2018,2020,sa,male,49,0.00316
2018,2020,sa,male,50,0.0034
2018,2020,sa,male,51,0.00366
2018,2020,sa,male,52,0.00393
2018,2020,sa,male,53,0.00423
2018,2020,sa,male,54,0.00456
2018,2020,sa,male,55,0.00491
2018,2020,sa,male,56,0.00529
2018,2020,sa,male,57,0.0057
2018,2020,sa,male,58,0.00612
2018,2020,sa,male,59,0.00658
2018,2020,sa,male,60,0.00705
2018,2020,sa,male,61,0.00754
2018,2020,sa,male,62,0.00807
2018,2020,sa,male,63,0.00863
2018,2020,sa,male,64,0.00921
2018,2020,sa,male,65,0.00984
2018,2020,sa,male,66,0.01056
2018,2020,sa,male,67,0.01138
2018,2020,sa,male,68,0.01236
2018,2020,sa,male,69,0.01353
2018,2020,sa,male,70,0.01488
2018,2020,sa,male,71,0.01641
2018,2020,sa,male,72,0.01815
2018,2020,sa,male,73,0.02013
2018,2020,sa,male,74,0.02239
2018,2020,sa,male,75,0.02503
2018,2020,sa,male,76,0.02808
2018,2020,sa,male,77,0.03161
2018,2020,sa,male,78,0.03572
2018,2020,sa,male,79,0.04044
2018,2020,sa,male,80,0.04574
2018,2020,sa,male,81,0.05167
2018,2020,sa,male,82,0.0583
2018,2020,sa,male,83,0.06574
2018,2020,sa,male,84,0.07414
2018,2020,sa,male,85,0.08356
2018,2020,sa,male,86,0.09393
2018,2020,sa,male,87,0.10536
2018,2020,sa,male,88,0.11801
2018,2020,sa,male,89,0.13196
2018,2020,sa,male,90,0.14681
2018,2020,sa,male,91,0.16205
2018,2020,sa,male,92,0.17712
2018,2020,sa,male,93,0.19117
2018,2020,sa,male,94,0.20326
2018,2020,sa,male,95,0.21553
2018,2020,sa,male,96,0.22867
2018,2020,sa,male,97,0.24673
2018,2020,sa,male,98,0.2632
2018,2020,sa,male,99,0.29934
2018,2020,sa,male,100,0.32671
2018,2020,tas,female,0,0.00293
2018,2020,tas,female,1,0.00017
2018,2020,tas,female,2,0.00007
2018,2020,tas,female,3,0.00005
2018,2020,tas,female,4,0.00004
2018,2020,tas,female,5,0.00003
2018,2020,tas,female,6,0.00003
2018,2020,tas,female,7,0.00003
2018,2020,tas,female,8,0.00003
2018,2020,tas,female,9,0.00003
2018,2020,tas,female,10,0.00004
2018,2020,tas,female,11,0.00005
2018,2020,tas,female,12,0.00006
2018,2020,tas,female,13,0.00008
2018,2020,tas,female,14,0.00011
2018,2020,tas,female,15,0.00013
2018,2020,tas,female,16,0.00015
2018,2020,tas,female,17,0.00017
2018,2020,tas,female,18,0.00018
2018,2020,tas,female,19,0.00019
2018,2020,tas,female,20,0.00019
2018,2020,tas,female,21,0.0002
2018,2020,tas,female,22,0.00021
2018,2020,tas,female,23,0.00021
2018,2020,tas,female,24,0.00022
2018,2020,tas,female,25,0.00023
2018,2020,tas,female,26,0.00023
2018,2020,tas,female,27,0.00025
2018,2020,tas,female,28,0.00027
2018,2020,tas,female,29,0.0003
2018,2020,tas,female,30,0.00033
2018,2020,tas,female,31,0.00036
2018,2020,tas,female,32,0.00041
2018,2020,tas,female,33,0.00046
2018,2020,tas,female,34,0.00053
2018,2020,tas,female,35,0.00059
2018,2020,tas,female,36,0.00066
2018,2020,tas,female,37,0.00072
2018,2020,tas,female,38,0.00079
2018,2020,tas,female,39,0.00086
2018,2020,tas,female,40,0.00093
2018,2020,tas,female,41,0.00102
2018,2020,tas,female,42,0.00112
2018,2020,tas,female,43,0.00122
2018,2020,tas,female,44,0.00133
2018,2020,tas,female,45,0.00143
2018,2020,tas,female,46,0.00155
2018,2020,tas,female,47,0.00168
2018,2020,tas,female,48,0.00181
2018,2020,tas,female,49,0.00194
2018,2020,tas,female,50,0.00208
2018,2020,tas,female,51,0.00224
2018,2020,tas,female,52,0.00242
2018,2020,tas,female,53,0.00261
2018,2020,tas,female,54,0.00281
2018,2020,tas,female,55,0.003
2018,2020,tas,female,56,0.00319
2018,2020,tas,female,57,0.00341
2018,2020,tas,female,58,0.00365
2018,2020,tas,female,59,0.00395
2018,2020,tas,female,60,0.00431
2018,2020,tas,female,61,0.00471
2018,2020,tas,female,62,0.00509
2018,2020,tas,female,63,0.00545
2018,2020,tas,female,64,0.00583
2018,2020,tas,female,65,0.00629
2018,2020,tas,female,66,0.00687
2018,2020,tas,female,67,0.00759
2018,2020,tas,female,68,0.00844
2018,2020,tas,female,69,0.00945
2018,2020,tas,female,70,0.0106
2018,2020,tas,female,71,0.01191
2018,2020,tas,female,72,0.0134
2018,2020,tas,female,73,0.01505
2018,2020,tas,female,74,0.01691
2018,2020,tas,female,75,0.019
2018,2020,tas,female,76,0.02129
2018,2020,tas,female,77,0.02383
2018,2020,tas,female,78,0.02683
2018,2020,tas,female,79,0.03035
2018,2020,tas,female,80,0.03445
2018,2020,tas,female,81,0.03918
2018,2020,tas,female,82,0.04446
2018,2020,tas,female,83,0.05042
2018,2020,tas,female,84,0.05725
2018,2020,tas,female,85,0.06484
2018,2020,tas,female,86,0.07325
2018,2020,tas,female,87,0.08273
2018,2020,tas,female,88,0.09322
2018,2020,tas,female,89,0.10524
2018,2020,tas,female,90,0.11881
2018,2020,tas,female,91,0.13371
2018,2020,tas,female,92,0.14907
2018,2020,tas,female,93,0.16528
2018,2020,tas,female,94,0.18249
2018,2020,tas,female,95,0.1999
2018,2020,tas,female,96,0.22098
2018,2020,tas,female,97,0.24448
2018,2020,tas,female,98,0.263
2018,2020,tas,female,99,0.28005
2018,2020,tas,female,100,0.29681
2018,2020,tas,male,0,0.00412
2018,2020,tas,male,1,0.0002
2018,2020,tas,male,2,0.00007
2018,2020,tas,male,3,0.00006
2018,2020,tas,male,4,0.00005
2018,2020,tas,male,5,0.00005
2018,2020,tas,male,6,0.00005
2018,2020,tas,male,7,0.00005
2018,2020,tas,male,8,0.00006
2018,2020,tas,male,9,0.00007
2018,2020,tas,male,10,0.00008
2018,2020,tas,male,11,0.0001
2018,2020,tas,male,12,0.00014
2018,2020,tas,male,13,0.00018
2018,2020,tas,male,14,0.00025
2018,2020,tas,male,15,0.00033
2018,2020,tas,male,16,0.00042
2018,2020,tas,male,17,0.00053
2018,2020,tas,male,18,0.00062
2018,2020,tas,male,19,0.00069
2018,2020,tas,male,20,0.00074
2018,2020,tas,male,21,0.00077
2018,2020,tas,male,22,0.0008
2018,2020,tas,male,23,0.00082
2018,2020,tas,male,24,0.00084
2018,2020,tas,male,25,0.00086
2018,2020,tas,male,26,0.00088
2018,2020,tas,male,27,0.0009
2018,2020,tas,male,28,0.00093
2018,2020,tas,male,29,0.00096
2018,2020,tas,male,30,0.00099
2018,2020,tas,male,31,0.00103
2018,2020,tas,male,32,0.00107
2018,2020,tas,male,33,0.00112
2018,2020,tas,male,34,0.00118
2018,2020,tas,male,35,0.00124
2018,2020,tas,male,36,0.00132
2018,2020,tas,male,37,0.00139
2018,2020,tas,male,38,0.00148
2018,2020,tas,male,39,0.00157
2018,2020,tas,male,40,0.00166
2018,2020,tas,male,41,0.00176
2018,2020,tas,male,42,0.00188
2018,2020,tas,male,43,0.00201
2018,2020,tas,male,44,0.00217
2018,2020,tas,male,45,0.00235
2018,2020,tas,male,46,0.00255
2018,2020,tas,male,47,0.00274
2018,2020,tas,male,48,0.00294
2018,2020,tas,male,49,0.00314
2018,2020,tas,male,50,0.00335
2018,2020,tas,male,51,0.00357
2018,2020,tas,male,52,0.00382
2018,2020,tas,male,53,0.00409
2018,2020,tas,male,54,0.0044
2018,2020,tas,male,55,0.00475
2018,2020,tas,male,56,0.00513
2018,2020,tas,male,57,0.00556
2018,2020,tas,male,58,0.00602
2018,2020,tas,male,59,0.00654
2018,2020,tas,male,60,0.00709
2018,2020,tas,male,61,0.00768
2018,2020,tas,male,62,0.00834
2018,2020,tas,male,63,0.00905
2018,2020,tas,male,64,0.00981
2018,2020,tas,male,65,0.01063
2018,2020,tas,male,66,0.01154
2018,2020,tas,male,67,0.01257
2018,2020,tas,male,68,0.01377
2018,2020,tas,male,69,0.01517
2018,2020,tas,male,70,0.01675
2018,2020,tas,male,71,0.01851
2018,2020,tas,male,72,0.02048
2018,2020,tas,male,73,0.02267
2018,2020,tas,male,74,0.02512
2018,2020,tas,male,75,0.02794
2018,2020,tas,male,76,0.03113
2018,2020,tas,male,77,0.03477
2018,2020,tas,male,78,0.03895
2018,2020,tas,male,79,0.0437
2018,2020,tas,male,80,0.04901
2018,2020,tas,male,81,0.05491
2018,2020,tas,male,82,0.06148
2018,2020,tas,male,83,0.06882
2018,2020,tas,male,84,0.07707
2018,2020,tas,male,85,0.08628
2018,2020,tas,male,86,0.0964
2018,2020,tas,male,87,0.10755
2018,2020,tas,male,88,0.11991
2018,2020,tas,male,89,0.13365
2018,2020,tas,male,90,0.14845
2018,2020,tas,male,91,0.16392
2018,2020,tas,male,92,0.17952
2018,2020,tas,male,93,0.19448
2018,2020,tas,male,94,0.21292
2018,2020,tas,male,95,0.22705
2018,2020,tas,male,96,0.24756
2018,2020,tas,male,97,0.26844
2018,2020,tas,male,98,0.29291
2018,2020,tas,male,99,0.32685
2018,2020,tas,male,100,0.35673
2018,2020,vic,female,0,0.00238
2018,2020,vic,female,1,0.00018
2018,2020,vic,female,2,0.00008
2018,2020,vic,female,3,0.00007
2018,2020,vic,female,4,0.00006
2018,2020,vic,female,5,0.00005
2018,2020,vic,female,6,0.00004
2018,2020,vic,female,7,0.00004
2018,2020,vic,female,8,0.00004
2018,2020,vic,female,9,0.00004
2018,2020,vic,female,10,0.00005
2018,2020,vic,female,11,0.00006
2018,2020,vic,female,12,0.00007
2018,2020,vic,female,13,0.00008
2018,2020,vic,female,14,0.0001
2018,2020,vic,female,15,0.00012
2018,2020,vic,female,16,0.00015
2018,2020,vic,female,17,0.00017
2018,2020,vic,female,18,0.00019
2018,2020,vic,female,19,0.00019
2018,2020,vic,female,20,0.0002
2018,2020,vic,female,21,0.0002
2018,2020,vic,female,22,0.0002
2018,2020,vic,female,23,0.00021
2018,2020,vic,female,24,0.00021
2018,2020,vic,female,25,0.00021
2018,2020,vic,female,26,0.00022
2018,2020,vic,female,27,0.00022
2018,2020,vic,female,28,0.00024
2018,2020,vic,female,29,0.00025
2018,2020,vic,female,30,0.00026
2018,2020,vic,female,31,0.00028
2018,2020,vic,female,32,0.0003
2018,2020,vic,female,33,0.00033
2018,2020,vic,female,34,0.00036
2018,2020,vic,female,35,0.00041
2018,2020,vic,female,36,0.00045
2018,2020,vic,female,37,0.00048
2018,2020,vic,female,38,0.00053
2018,2020,vic,female,39,0.00057
2018,2020,vic,female,40,0.00062
2018,2020,vic,female,41,0.00069
2018,2020,vic,female,42,0.00077
2018,2020,vic,female,43,0.00085
2018,2020,vic,female,44,0.00094
2018,2020,vic,female,45,0.00102
2018,2020,vic,female,46,0.00111
2018,2020,vic,female,47,0.00122
2018,2020,vic,female,48,0.00133
2018,2020,vic,female,49,0.00145
2018,2020,vic,female,50,0.00157
2018,2020,vic,female,51,0.00171
2018,2020,vic,female,52,0.00188
2018,2020,vic,female,53,0.00206
2018,2020,vic,female,54,0.00224
2018,2020,vic,female,55,0.00242
2018,2020,vic,female,56,0.0026
2018,2020,vic,female,57,0.00279
2018,2020,vic,female,58,0.00301
2018,2020,vic,female,59,0.00328
2018,2020,vic,female,60,0.0036
2018,2020,vic,female,61,0.00395
2018,2020,vic,female,62,0.00427
2018,2020,vic,female,63,0.00456
2018,2020,vic,female,64,0.00485
2018,2020,vic,female,65,0.0052
2018,2020,vic,female,66,0.00565
2018,2020,vic,female,67,0.00621
2018,2020,vic,female,68,0.00689
2018,2020,vic,female,69,0.00769
2018,2020,vic,female,70,0.00861
2018,2020,vic,female,71,0.00967
2018,2020,vic,female,72,0.01089
2018,2020,vic,female,73,0.01225
2018,2020,vic,female,74,0.01379
2018,2020,vic,female,75,0.01555
2018,2020,vic,female,76,0.01751
2018,2020,vic,female,77,0.01972
2018,2020,vic,female,78,0.02239
2018,2020,vic,female,79,0.02559
2018,2020,vic,female,80,0.02938
2018,2020,vic,female,81,0.0338
2018,2020,vic,female,82,0.03877
2018,2020,vic,female,83,0.04442
2018,2020,vic,female,84,0.05094
2018,2020,vic,female,85,0.05822
2018,2020,vic,female,86,0.06633
2018,2020,vic,female,87,0.07548
2018,2020,vic,female,88,0.08564
2018,2020,vic,female,89,0.09732
2018,2020,vic,female,90,0.11051
2018,2020,vic,female,91,0.12502
2018,2020,vic,female,92,0.13995
2018,2020,vic,female,93,0.15568
2018,2020,vic,female,94,0.17234
2018,2020,vic,female,95,0.18912
2018,2020,vic,female,96,0.20953
2018,2020,vic,female,97,0.2323
2018,2020,vic,female,98,0.24993
2018,2020,vic,female,99,0.26602
2018,2020,vic,female,100,0.28193
2018,2020,vic,male,0,0.00318
2018,2020,vic,male,1,0.0002
2018,2020,vic,male,2,0.00013
2018,2020,vic,male,3,0.0001
2018,2020,vic,male,4,0.00009
2018,2020,vic,male,5,0.00007
2018,2020,vic,male,6,0.00007
2018,2020,vic,male,7,0.00006
2018,2020,vic,male,8,0.00006
2018,2020,vic,male,9,0.00005
2018,2020,vic,male,10,0.00005
2018,2020,vic,male,11,0.00006
2018,2020,vic,male,12,0.00007
2018,2020,vic,male,13,0.00009
2018,2020,vic,male,14,0.00013
2018,2020,vic,male,15,0.00018
2018,2020,vic,male,16,0.00025
2018,2020,vic,male,17,0.00033
2018,2020,vic,male,18,0.00039
2018,2020,vic,male,19,0.00044
2018,2020,vic,male,20,0.00047
2018,2020,vic,male,21,0.00048
2018,2020,vic,male,22,0.00049
2018,2020,vic,male,23,0.0005
2018,2020,vic,male,24,0.00052
2018,2020,vic,male,25,0.00053
2018,2020,vic,male,26,0.00054
2018,2020,vic,male,27,0.00056
2018,2020,vic,male,28,0.00058
2018,2020,vic,male,29,0.00061
2018,2020,vic,male,30,0.00063
2018,2020,vic,male,31,0.00066
2018,2020,vic,male,32,0.0007
2018,2020,vic,male,33,0.00074
2018,2020,vic,male,34,0.00079
2018,2020,vic,male,35,0.00085
2018,2020,vic,male,36,0.00092
2018,2020,vic,male,37,0.00099
2018,2020,vic,male,38,0.00106
2018,2020,vic,male,39,0.00113
2018,2020,vic,male,40,0.0012
2018,2020,vic,male,41,0.00126
2018,2020,vic,male,42,0.00134
2018,2020,vic,male,43,0.00144
2018,2020,vic,male,44,0.00156
2018,2020,vic,male,45,0.00171
2018,2020,vic,male,46,0.00186
2018,2020,vic,male,47,0.00203
2018,2020,vic,male,48,0.00219
2018,2020,vic,male,49,0.00236
2018,2020,vic,male,50,0.00252
2018,2020,vic,male,51,0.00271
2018,2020,vic,male,52,0.00291
2018,2020,vic,male,53,0.00315
2018,2020,vic,male,54,0.00343
2018,2020,vic,male,55,0.00375
2018,2020,vic,male,56,0.00411
2018,2020,vic,male,57,0.00451
2018,2020,vic,male,58,0.00495
2018,2020,vic,male,59,0.00542
2018,2020,vic,male,60,0.00592
2018,2020,vic,male,61,0.00645
2018,2020,vic,male,62,0.00702
2018,2020,vic,male,63,0.00763
2018,2020,vic,male,64,0.00827
2018,2020,vic,male,65,0.00895
2018,2020,vic,male,66,0.00969
2018,2020,vic,male,67,0.01053
2018,2020,vic,male,68,0.0115
2018,2020,vic,male,69,0.01265
2018,2020,vic,male,70,0.01394
2018,2020,vic,male,71,0.01539
2018,2020,vic,male,72,0.01699
2018,2020,vic,male,73,0.01878
2018,2020,vic,male,74,0.0208
2018,2020,vic,male,75,0.02315
2018,2020,vic,male,76,0.0259
2018,2020,vic,male,77,0.02909
2018,2020,vic,male,78,0.03286
2018,2020,vic,male,79,0.03724
2018,2020,vic,male,80,0.04226
2018,2020,vic,male,81,0.04797
2018,2020,vic,male,82,0.05447
2018,2020,vic,male,83,0.06186
2018,2020,vic,male,84,0.07026
2018,2020,vic,male,85,0.07975
2018,2020,vic,male,86,0.09017
2018,2020,vic,male,87,0.10159
2018,2020,vic,male,88,0.11411
2018,2020,vic,male,89,0.12779
2018,2020,vic,male,90,0.14218
2018,2020,vic,male,91,0.15673
2018,2020,vic,male,92,0.1708
2018,2020,vic,male,93,0.18347
2018,2020,vic,male,94,0.19375
2018,2020,vic,male,95,0.21386
2018,2020,vic,male,96,0.22955
2018,2020,vic,male,97,0.24389
2018,2020,vic,male,98,0.26365
2018,2020,vic,male,99,0.29238
2018,2020,vic,male,100,0.31911
2018,2020,wa,female,0,0.00194
2018,2020,wa,female,1,0.00021
2018,2020,wa,female,2,0.00012
2018,2020,wa,female,3,0.0001
2018,2020,wa,female,4,0.00008
2018,2020,wa,female,5,0.00008
2018,2020,wa,female,6,0.00006
2018,2020,wa,female,7,0.00006
2018,2020,wa,female,8,0.00005
2018,2020,wa,female,9,0.00005
2018,2020,wa,female,10,0.00006
2018,2020,wa,female,11,0.00006
2018,2020,wa,female,12,0.00009
2018,2020,wa,female,13,0.00012
2018,2020,wa,female,14,0.00014
2018,2020,wa,female,15,0.00017
2018,2020,wa,female,16,0.0002
2018,2020,wa,female,17,0.00023
2018,2020,wa,female,18,0.00025
2018,2020,wa,female,19,0.00027
2018,2020,wa,female,20,0.00028
2018,2020,wa,female,21,0.00029
2018,2020,wa,female,22,0.0003
2018,2020,wa,female,23,0.00031
2018,2020,wa,female,24,0.00032
2018,2020,wa,female,25,0.00033
2018,2020,wa,female,26,0.00034
2018,2020,wa,female,27,0.00036
2018,2020,wa,female,28,0.00037
2018,2020,wa,female,29,0.00037
2018,2020,wa,female,30,0.00038
2018,2020,wa,female,31,0.00039
2018,2020,wa,female,32,0.00041
2018,2020,wa,female,33,0.00044
2018,2020,wa,female,34,0.00048
2018,2020,wa,female,35,0.00054
2018,2020,wa,female,36,0.0006
2018,2020,wa,female,37,0.00066
2018,2020,wa,female,38,0.00074
2018,2020,wa,female,39,0.00081
2018,2020,wa,female,40,0.00087
2018,2020,wa,female,41,0.00095
2018,2020,wa,female,42,0.00103
2018,2020,wa,female,43,0.00111
2018,2020,wa,female,44,0.00119
2018,2020,wa,female,45,0.00126
2018,2020,wa,female,46,0.00134
2018,2020,wa,female,47,0.00143
2018,2020,wa,female,48,0.00151
2018,2020,wa,female,49,0.0016
2018,2020,wa,female,50,0.00169
2018,2020,wa,female,51,0.00181
2018,2020,wa,female,52,0.00196
2018,2020,wa,female,53,0.00214
2018,2020,wa,female,54,0.00233
2018,2020,wa,female,55,0.00252
2018,2020,wa,female,56,0.00272
2018,2020,wa,female,57,0.00295
2018,2020,wa,female,58,0.00319
