year,state,sex,age_band,arrivals,departures
2013,tas,male,55-59,40,40
2013,tas,male,60-64,40,50
2013,tas,male,65+,60,60
2013,vic,female,0-4,3700,2000
2013,vic,female,10-14,2180,680
2013,vic,female,15-19,6220,940
2013,vic,female,20-24,12980,6260
2013,vic,female,25-29,13190,7630
2013,vic,female,30-34,7250,4280
2013,vic,female,35-39,3910,1980
2013,vic,female,40-44,2800,1390
2013,vic,female,45-49,1700,960
2013,vic,female,5-9,2750,1120
2013,vic,female,50-54,1420,790
2013,vic,female,55-59,1280,770
2013,vic,female,60-64,990,560
2013,vic,female,65+,1260,1130
2013,vic,male,0-4,3820,2130
2013,vic,male,10-14,2270,700
2013,vic,male,15-19,7130,990
2013,vic,male,20-24,14010,6280
2013,vic,male,25-29,10970,9160
2013,vic,male,30-34,7070,5170
2013,vic,male,35-39,3890,2720
2013,vic,male,40-44,2650,1780
2013,vic,male,45-49,1730,1180
2013,vic,male,5-9,2820,1100
2013,vic,male,50-54,1260,1020
2013,vic,male,55-59,980,800
2013,vic,male,60-64,800,610
2013,vic,male,65+,1250,1200
2013,wa,female,0-4,2100,1180
2013,wa,female,10-14,1230,550
2013,wa,female,15-19,1970,630
2013,wa,female,20-24,5400,2940
2013,wa,female,25-29,6530,4130
2013,wa,female,30-34,3720,2380
2013,wa,female,35-39,2170,1160
2013,wa,female,40-44,1550,900
2013,wa,female,45-49,970,660
2013,wa,female,5-9,1590,780
2013,wa,female,50-54,720,660
2013,wa,female,55-59,530,530
2013,wa,female,60-64,380,400
2013,wa,female,65+,580,550
2013,wa,male,0-4,2200,1300
2013,wa,male,10-14,1310,560
2013,wa,male,15-19,2330,820
2013,wa,male,20-24,5770,3890
2013,wa,male,25-29,6040,6050
2013,wa,male,30-34,3820,3430
2013,wa,male,35-39,2330,1690
2013,wa,male,40-44,1690,1330
2013,wa,male,45-49,1050,1100
2013,wa,male,5-9,1740,810
2013,wa,male,50-54,730,840
2013,wa,male,55-59,590,750
2013,wa,male,60-64,440,590
2013,wa,male,65+,590,700
2014,act,female,0-4,310,210
2014,act,female,10-14,190,90
2014,act,female,15-19,520,80
2014,act,female,20-24,900,490
2014,act,female,25-29,840,580
2014,act,female,30-34,620,400
2014,act,female,35-39,380,280
2014,act,female,40-44,250,170
2014,act,female,45-49,140,100
2014,act,female,5-9,280,150
2014,act,female,50-54,110,120
2014,act,female,55-59,120,70
2014,act,female,60-64,70,60
2014,act,female,65+,80,70
2014,act,male,0-4,340,230
2014,act,male,10-14,170,110
2014,act,male,15-19,500,90
2014,act,male,20-24,890,470
2014,act,male,25-29,690,620
2014,act,male,30-34,590,420
2014,act,male,35-39,430,340
2014,act,male,40-44,310,240
2014,act,male,45-49,190,170
2014,act,male,5-9,250,150
2014,act,male,50-54,130,120
2014,act,male,55-59,80,90
2014,act,male,60-64,90,50
2014,act,male,65+,80,70
2014,nsw,female,0-4,4570,2910
2014,nsw,female,10-14,2480,970
2014,nsw,female,15-19,7360,1360
2014,nsw,female,20-24,17100,7750
2014,nsw,female,25-29,17510,10130
2014,nsw,female,30-34,9950,6140
2014,nsw,female,35-39,5190,3190
2014,nsw,female,40-44,3390,2200
2014,nsw,female,45-49,2220,1600
2014,nsw,female,5-9,3190,1540
2014,nsw,female,50-54,1820,1360
2014,nsw,female,55-59,1920,1150
2014,nsw,female,60-64,1540,990
2014,nsw,female,65+,2270,1890
2014,nsw,male,0-4,4850,2960
2014,nsw,male,10-14,2580,1030
2014,nsw,male,15-19,7990,1380
2014,nsw,male,20-24,16830,7670
2014,nsw,male,25-29,15880,11210
2014,nsw,male,30-34,10460,7110
2014,nsw,male,35-39,5690,3880
2014,nsw,male,40-44,3520,2810
2014,nsw,male,45-49,2380,1930
2014,nsw,male,5-9,3350,1610
2014,nsw,male,50-54,1740,1550
2014,nsw,male,55-59,1550,1370
2014,nsw,male,60-64,1390,950
2014,nsw,male,65+,2210,1990
2014,nt,female,0-4,160,70
2014,nt,female,10-14,90,40
2014,nt,female,15-19,130,40
2014,nt,female,20-24,540,270
2014,nt,female,25-29,650,470
2014,nt,female,30-34,370,250
2014,nt,female,35-39,180,100
2014,nt,female,40-44,140,70
2014,nt,female,45-49,90,60
2014,nt,female,5-9,130,60
2014,nt,female,50-54,60,70
2014,nt,female,55-59,70,60
2014,nt,female,60-64,30,50
2014,nt,female,65+,40,40
2014,nt,male,0-4,150,80
2014,nt,male,10-14,100,40
2014,nt,male,15-19,250,90
2014,nt,male,20-24,1190,500
2014,nt,male,25-29,950,800
2014,nt,male,30-34,550,440
2014,nt,male,35-39,290,230
2014,nt,male,40-44,200,170
2014,nt,male,45-49,140,130
2014,nt,male,5-9,140,50
2014,nt,male,50-54,100,130
2014,nt,male,55-59,70,100
2014,nt,male,60-64,50,60
2014,nt,male,65+,60,70
2014,qld,female,0-4,2370,1630
2014,qld,female,10-14,1550,860
2014,qld,female,15-19,3300,1180
2014,qld,female,20-24,8670,5140
2014,qld,female,25-29,8520,6390
2014,qld,female,30-34,4470,3350
2014,qld,female,35-39,2480,1650
2014,qld,female,40-44,1780,1260
2014,qld,female,45-49,1210,1040
2014,qld,female,5-9,1800,1120
2014,qld,female,50-54,980,960
2014,qld,female,55-59,860,820
2014,qld,female,60-64,710,650
2014,qld,female,65+,930,960
2014,qld,male,0-4,2430,1750
2014,qld,male,10-14,1660,880
2014,qld,male,15-19,3350,1320
2014,qld,male,20-24,8800,5870
2014,qld,male,25-29,7740,7160
2014,qld,male,30-34,4200,4010
2014,qld,male,35-39,2490,2120
2014,qld,male,40-44,1840,1670
2014,qld,male,45-49,1360,1360
2014,qld,male,5-9,1880,1190
2014,qld,male,50-54,990,1190
2014,qld,male,55-59,800,1070
2014,qld,male,60-64,770,770
2014,qld,male,65+,1050,1190
2014,sa,female,0-4,750,320
2014,sa,female,10-14,460,140
2014,sa,female,15-19,1290,200
2014,sa,female,20-24,2210,1140
2014,sa,female,25-29,2250,1250
2014,sa,female,30-34,1500,680
2014,sa,female,35-39,850,370
2014,sa,female,40-44,540,270
2014,sa,female,45-49,350,200
2014,sa,female,5-9,630,210
2014,sa,female,50-54,230,180
2014,sa,female,55-59,250,160
2014,sa,female,60-64,160,150
2014,sa,female,65+,250,260
2014,sa,male,0-4,890,380
2014,sa,male,10-14,520,190
2014,sa,male,15-19,1460,230
2014,sa,male,20-24,2070,1270
2014,sa,male,25-29,1910,1590
2014,sa,male,30-34,1390,850
2014,sa,male,35-39,900,480
2014,sa,male,40-44,600,310
2014,sa,male,45-49,340,260
2014,sa,male,5-9,640,230
2014,sa,male,50-54,240,210
2014,sa,male,55-59,180,190
2014,sa,male,60-64,170,140
2014,sa,male,65+,260,270
2014,tas,female,0-4,120,60
2014,tas,female,10-14,60,30
2014,tas,female,15-19,190,60
2014,tas,female,20-24,480,250
2014,tas,female,25-29,450,320
2014,tas,female,30-34,240,160
2014,tas,female,35-39,140,70
2014,tas,female,40-44,80,40
2014,tas,female,45-49,60,50
2014,tas,female,5-9,100,50
2014,tas,female,50-54,60,40
2014,tas,female,55-59,40,50
2014,tas,female,60-64,40,40
2014,tas,female,65+,50,70
2014,tas,male,0-4,130,70
2014,tas,male,10-14,60,30
2014,tas,male,15-19,200,50
2014,tas,male,20-24,480,230
2014,tas,male,25-29,430,350
2014,tas,male,30-34,220,190
2014,tas,male,35-39,110,90
2014,tas,male,40-44,80,70
2014,tas,male,45-49,70,60
2014,tas,male,5-9,90,60
2014,tas,male,50-54,50,50
2014,tas,male,55-59,60,50
2014,tas,male,60-64,30,40
2014,tas,male,65+,70,80
2014,vic,female,0-4,3770,1980
2014,vic,female,10-14,2150,700
2014,vic,female,15-19,7070,910
2014,vic,female,20-24,13810,6140
2014,vic,female,25-29,13460,8340
2014,vic,female,30-34,7590,4440
2014,vic,female,35-39,3980,2140
2014,vic,female,40-44,2750,1470
2014,vic,female,45-49,1750,1030
2014,vic,female,5-9,2720,1160
2014,vic,female,50-54,1390,950
2014,vic,female,55-59,1440,830
2014,vic,female,60-64,1110,700
2014,vic,female,65+,1490,1390
2014,vic,male,0-4,4070,2150
2014,vic,male,10-14,2330,740
2014,vic,male,15-19,7410,1000
2014,vic,male,20-24,14630,6130
2014,vic,male,25-29,11600,9100
2014,vic,male,30-34,7540,5300
2014,vic,male,35-39,4120,2670
2014,vic,male,40-44,2720,1880
2014,vic,male,45-49,1800,1300
2014,vic,male,5-9,2770,1200
2014,vic,male,50-54,1290,1020
2014,vic,male,55-59,1090,880
2014,vic,male,60-64,950,630
2014,vic,male,65+,1390,1330
2014,wa,female,0-4,1790,1210
2014,wa,female,10-14,990,550
2014,wa,female,15-19,1880,630
2014,wa,female,20-24,4880,2880
2014,wa,female,25-29,5730,4230
2014,wa,female,30-34,3430,2330
2014,wa,female,35-39,1910,1130
2014,wa,female,40-44,1340,870
2014,wa,female,45-49,830,630
2014,wa,female,5-9,1400,810
2014,wa,female,50-54,610,650
2014,wa,female,55-59,560,530
2014,wa,female,60-64,410,380
2014,wa,female,65+,620,570
2014,wa,male,0-4,1930,1250
2014,wa,male,10-14,1140,560
2014,wa,male,15-19,2160,660
2014,wa,male,20-24,5120,3130
2014,wa,male,25-29,5410,5310
2014,wa,male,30-34,3230,3270
2014,wa,male,35-39,1900,1620
2014,wa,male,40-44,1350,1250
2014,wa,male,45-49,920,980
2014,wa,male,5-9,1460,850
2014,wa,male,50-54,700,910
2014,wa,male,55-59,540,800
2014,wa,male,60-64,470,570
2014,wa,male,65+,600,690
2015,act,female,0-4,300,210
2015,act,female,10-14,150,90
2015,act,female,15-19,530,110
2015,act,female,20-24,1000,470
2015,act,female,25-29,780,580
2015,act,female,30-34,590,420
2015,act,female,35-39,390,300
2015,act,female,40-44,260,190
2015,act,female,45-49,150,100
2015,act,female,5-9,230,160
2015,act,female,50-54,110,90
2015,act,female,55-59,90,80
2015,act,female,60-64,90,60
2015,act,female,65+,90,70
2015,act,male,0-4,320,220
2015,act,male,10-14,170,100
2015,act,male,15-19,550,80
2015,act,male,20-24,930,460
2015,act,male,25-29,670,590
2015,act,male,30-34,520,450
2015,act,male,35-39,380,340
2015,act,male,40-44,270,240
2015,act,male,45-49,200,170
2015,act,male,5-9,300,180
2015,act,male,50-54,120,130
2015,act,male,55-59,100,90
2015,act,male,60-64,90,60
2015,act,male,65+,110,90
2015,nsw,female,0-4,4720,2730
2015,nsw,female,10-14,2430,1000
2015,nsw,female,15-19,7690,1390
2015,nsw,female,20-24,18490,7360
2015,nsw,female,25-29,18520,10370
2015,nsw,female,30-34,10800,6090
2015,nsw,female,35-39,5720,3310
2015,nsw,female,40-44,3520,2210
2015,nsw,female,45-49,2480,1550
2015,nsw,female,5-9,3320,1580
2015,nsw,female,50-54,1910,1430
2015,nsw,female,55-59,2030,1300
2015,nsw,female,60-64,1800,1130
2015,nsw,female,65+,2470,1940
2015,nsw,male,0-4,4860,2940
2015,nsw,male,10-14,2520,1050
2015,nsw,male,15-19,8580,1430
2015,nsw,male,20-24,17930,7280
2015,nsw,male,25-29,16920,11270
2015,nsw,male,30-34,10950,7000
2015,nsw,male,35-39,5970,4030
2015,nsw,male,40-44,3830,2800
2015,nsw,male,45-49,2640,1990
2015,nsw,male,5-9,3470,1700
2015,nsw,male,50-54,1830,1590
2015,nsw,male,55-59,1520,1350
2015,nsw,male,60-64,1500,1080
2015,nsw,male,65+,2450,2020
2015,nt,female,0-4,180,80
2015,nt,female,10-14,110,40
2015,nt,female,15-19,130,50
2015,nt,female,20-24,460,260
2015,nt,female,25-29,650,440
2015,nt,female,30-34,340,250
2015,nt,female,35-39,220,100
2015,nt,female,40-44,140,90
2015,nt,female,45-49,100,60
2015,nt,female,5-9,150,80
2015,nt,female,50-54,60,90
2015,nt,female,55-59,60,50
2015,nt,female,60-64,50,40
2015,nt,female,65+,40,50
2015,nt,male,0-4,200,100
2015,nt,male,10-14,100,50
2015,nt,male,15-19,220,70
2015,nt,male,20-24,940,950
2015,nt,male,25-29,760,890
2015,nt,male,30-34,440,540
2015,nt,male,35-39,280,300
2015,nt,male,40-44,190,170
2015,nt,male,45-49,140,140
2015,nt,male,5-9,130,70
2015,nt,male,50-54,90,120
2015,nt,male,55-59,80,90
2015,nt,male,60-64,60,70
2015,nt,male,65+,50,100
2015,qld,female,0-4,2350,1580
2015,qld,female,10-14,1600,830
2015,qld,female,15-19,3660,1370
2015,qld,female,20-24,8850,4790
2015,qld,female,25-29,8760,6090
2015,qld,female,30-34,4660,3360
2015,qld,female,35-39,2700,1700
2015,qld,female,40-44,1930,1290
2015,qld,female,45-49,1380,1060
2015,qld,female,5-9,2030,1160
2015,qld,female,50-54,1050,1050
2015,qld,female,55-59,1010,910
2015,qld,female,60-64,820,690
2015,qld,female,65+,1180,1000
2015,qld,male,0-4,2440,1630
2015,qld,male,10-14,1750,890
2015,qld,male,15-19,3560,1370
2015,qld,male,20-24,8950,5840
2015,qld,male,25-29,8000,6880
2015,qld,male,30-34,4430,4130
2015,qld,male,35-39,2640,2200
2015,qld,male,40-44,1880,1620
2015,qld,male,45-49,1370,1320
2015,qld,male,5-9,2070,1200
2015,qld,male,50-54,1080,1180
2015,qld,male,55-59,910,1060
2015,qld,male,60-64,870,790
2015,qld,male,65+,1280,1250
2015,sa,female,0-4,780,370
2015,sa,female,10-14,540,150
2015,sa,female,15-19,1310,230
2015,sa,female,20-24,2380,1090
2015,sa,female,25-29,2220,1340
2015,sa,female,30-34,1480,750
2015,sa,female,35-39,840,360
2015,sa,female,40-44,510,260
2015,sa,female,45-49,300,200
2015,sa,female,5-9,630,260
2015,sa,female,50-54,240,170
2015,sa,female,55-59,230,150
2015,sa,female,60-64,240,110
2015,sa,female,65+,310,210
2015,sa,male,0-4,790,400
2015,sa,male,10-14,530,160
2015,sa,male,15-19,1530,260
2015,sa,male,20-24,2160,1190
2015,sa,male,25-29,1710,1580
2015,sa,male,30-34,1400,850
2015,sa,male,35-39,870,460
2015,sa,male,40-44,540,340
2015,sa,male,45-49,310,240
2015,sa,male,5-9,650,250
2015,sa,male,50-54,230,220
2015,sa,male,55-59,200,160
2015,sa,male,60-64,180,120
2015,sa,male,65+,300,250
2015,tas,female,0-4,120,60
2015,tas,female,10-14,70,30
2015,tas,female,15-19,190,50
2015,tas,female,20-24,440,190
2015,tas,female,25-29,490,280
2015,tas,female,30-34,250,160
2015,tas,female,35-39,130,50
2015,tas,female,40-44,90,60
2015,tas,female,45-49,70,50
2015,tas,female,5-9,90,30
2015,tas,female,50-54,60,50
2015,tas,female,55-59,40,40
2015,tas,female,60-64,50,50
2015,tas,female,65+,60,60
2015,tas,male,0-4,120,60
2015,tas,male,10-14,80,30
2015,tas,male,15-19,200,40
2015,tas,male,20-24,420,200
2015,tas,male,25-29,450,340
2015,tas,male,30-34,200,190
2015,tas,male,35-39,140,70
2015,tas,male,40-44,100,70
2015,tas,male,45-49,60,50
2015,tas,male,5-9,90,30
2015,tas,male,50-54,60,40
2015,tas,male,55-59,50,40
2015,tas,male,60-64,30,50
2015,tas,male,65+,60,90
2015,vic,female,0-4,3960,2070
2015,vic,female,10-14,2270,740
2015,vic,female,15-19,7610,960
2015,vic,female,20-24,15510,6180
2015,vic,female,25-29,14450,8160
2015,vic,female,30-34,8370,4650
2015,vic,female,35-39,4400,2350
2015,vic,female,40-44,3050,1470
2015,vic,female,45-49,1980,1070
2015,vic,female,5-9,3010,1190
2015,vic,female,50-54,1540,960
2015,vic,female,55-59,1560,890
2015,vic,female,60-64,1270,710
2015,vic,female,65+,1690,1150
2015,vic,male,0-4,4100,2150
2015,vic,male,10-14,2480,750
2015,vic,male,15-19,8390,1120
2015,vic,male,20-24,16130,6000
2015,vic,male,25-29,12650,8860
2015,vic,male,30-34,8130,5350
2015,vic,male,35-39,4570,2830
2015,vic,male,40-44,2890,1830
2015,vic,male,45-49,2010,1340
2015,vic,male,5-9,3010,1270
2015,vic,male,50-54,1470,1100
2015,vic,male,55-59,1130,900
2015,vic,male,60-64,1060,730
2015,vic,male,65+,1560,1250
2015,wa,female,0-4,1700,1200
2015,wa,female,10-14,1030,550
2015,wa,female,15-19,1850,640
2015,wa,female,20-24,4750,2670
2015,wa,female,25-29,5500,4120
2015,wa,female,30-34,3260,2520
2015,wa,female,35-39,1890,1170
2015,wa,female,40-44,1260,920
2015,wa,female,45-49,800,730
2015,wa,female,5-9,1340,830
2015,wa,female,50-54,650,690
2015,wa,female,55-59,650,650
2015,wa,female,60-64,490,440
2015,wa,female,65+,680,600
2015,wa,male,0-4,1780,1280
2015,wa,male,10-14,1080,600
2015,wa,male,15-19,2170,650
2015,wa,male,20-24,4940,2970
2015,wa,male,25-29,5000,5150
2015,wa,male,30-34,2970,3360
2015,wa,male,35-39,1770,1700
2015,wa,male,40-44,1180,1320
2015,wa,male,45-49,920,1140
2015,wa,male,5-9,1420,890
2015,wa,male,50-54,670,940
2015,wa,male,55-59,580,840
2015,wa,male,60-64,510,610
2015,wa,male,65+,720,760
2016,act,female,0-4,290,240
2016,act,female,10-14,200,110
2016,act,female,15-19,580,100
2016,act,female,20-24,1230,500
2016,act,female,25-29,840,570
2016,act,female,30-34,600,380
2016,act,female,35-39,360,290
2016,act,female,40-44,270,180
2016,act,female,45-49,160,140
2016,act,female,5-9,250,160
2016,act,female,50-54,120,100
2016,act,female,55-59,100,80
2016,act,female,60-64,90,70
2016,act,female,65+,120,90
2016,act,male,0-4,310,230
2016,act,male,10-14,220,100
2016,act,male,15-19,610,100
2016,act,male,20-24,1090,510
2016,act,male,25-29,710,620
2016,act,male,30-34,540,420
2016,act,male,35-39,450,300
2016,act,male,40-44,270,220
2016,act,male,45-49,220,200
2016,act,male,5-9,280,160
2016,act,male,50-54,140,120
2016,act,male,55-59,120,70
2016,act,male,60-64,70,70
2016,act,male,65+,100,80
2016,nsw,female,0-4,5330,2660
2016,nsw,female,10-14,2930,1020
2016,nsw,female,15-19,8900,1520
2016,nsw,female,20-24,21050,7480
2016,nsw,female,25-29,20890,10530
2016,nsw,female,30-34,12270,6060
2016,nsw,female,35-39,6650,3300
2016,nsw,female,40-44,4100,2110
2016,nsw,female,45-49,2870,1680
2016,nsw,female,5-9,4070,1540
2016,nsw,female,50-54,2380,1460
2016,nsw,female,55-59,2310,1350
2016,nsw,female,60-64,2040,1300
2016,nsw,female,65+,2850,2550
2016,nsw,male,0-4,5720,2840
2016,nsw,male,10-14,3150,1070
2016,nsw,male,15-19,9840,1440
2016,nsw,male,20-24,20460,7270
2016,nsw,male,25-29,19540,11510
2016,nsw,male,30-34,12770,6830
2016,nsw,male,35-39,7430,4020
2016,nsw,male,40-44,4560,2780
2016,nsw,male,45-49,3170,2040
2016,nsw,male,5-9,4260,1620
2016,nsw,male,50-54,2320,1690
2016,nsw,male,55-59,1800,1450
2016,nsw,male,60-64,1770,1180
2016,nsw,male,65+,2880,2510
2016,nt,female,0-4,170,90
2016,nt,female,10-14,110,40
2016,nt,female,15-19,120,40
2016,nt,female,20-24,480,210
2016,nt,female,25-29,670,380
2016,nt,female,30-34,360,230
2016,nt,female,35-39,210,110
2016,nt,female,40-44,130,70
2016,nt,female,45-49,80,80
2016,nt,female,5-9,140,50
2016,nt,female,50-54,80,60
2016,nt,female,55-59,50,70
2016,nt,female,60-64,50,70
2016,nt,female,65+,40,110
2016,nt,male,0-4,210,90
2016,nt,male,10-14,110,30
2016,nt,male,15-19,220,90
2016,nt,male,20-24,990,800
2016,nt,male,25-29,910,790
2016,nt,male,30-34,600,560
2016,nt,male,35-39,340,270
2016,nt,male,40-44,210,160
2016,nt,male,45-49,150,150
2016,nt,male,5-9,140,50
2016,nt,male,50-54,120,130
2016,nt,male,55-59,80,110
2016,nt,male,60-64,50,70
2016,nt,male,65+,80,170
2016,qld,female,0-4,2410,1430
2016,qld,female,10-14,1730,780
2016,qld,female,15-19,3780,1150
2016,qld,female,20-24,9410,4750
2016,qld,female,25-29,9370,5980
2016,qld,female,30-34,4910,3160
2016,qld,female,35-39,2910,1630
2016,qld,female,40-44,2120,1160
2016,qld,female,45-49,1430,1010
2016,qld,female,5-9,2190,1000
2016,qld,female,50-54,1130,950
2016,qld,female,55-59,1010,880
2016,qld,female,60-64,860,730
2016,qld,female,65+,1250,1130
2016,qld,male,0-4,2570,1480
2016,qld,male,10-14,1800,830
2016,qld,male,15-19,3800,1190
2016,qld,male,20-24,8790,4640
2016,qld,male,25-29,8570,6410
2016,qld,male,30-34,4810,3730
2016,qld,male,35-39,2980,1980
2016,qld,male,40-44,2040,1390
2016,qld,male,45-49,1510,1220
2016,qld,male,5-9,2170,1120
2016,qld,male,50-54,1100,1020
2016,qld,male,55-59,950,970
2016,qld,male,60-64,820,770
2016,qld,male,65+,1390,1270
2016,sa,female,0-4,740,380
2016,sa,female,10-14,540,150
2016,sa,female,15-19,1380,260
2016,sa,female,20-24,2240,1090
2016,sa,female,25-29,2180,1260
2016,sa,female,30-34,1520,670
2016,sa,female,35-39,910,360
2016,sa,female,40-44,550,260
2016,sa,female,45-49,360,180
2016,sa,female,5-9,640,190
2016,sa,female,50-54,270,160
2016,sa,female,55-59,260,160
2016,sa,female,60-64,210,150
2016,sa,female,65+,340,230
2016,sa,male,0-4,850,370
2016,sa,male,10-14,580,170
2016,sa,male,15-19,1540,250
2016,sa,male,20-24,2040,1140
2016,sa,male,25-29,1710,1390
2016,sa,male,30-34,1370,750
2016,sa,male,35-39,910,460
2016,sa,male,40-44,590,310
2016,sa,male,45-49,390,260
2016,sa,male,5-9,720,250
2016,sa,male,50-54,240,200
2016,sa,male,55-59,220,170
2016,sa,male,60-64,210,130
2016,sa,male,65+,310,290
2016,tas,female,0-4,110,50
2016,tas,female,10-14,100,20
2016,tas,female,15-19,190,50
2016,tas,female,20-24,490,200
2016,tas,female,25-29,500,300
2016,tas,female,30-34,300,140
2016,tas,female,35-39,160,50
2016,tas,female,40-44,110,60
2016,tas,female,45-49,80,50
2016,tas,female,5-9,120,40
2016,tas,female,50-54,70,40
2016,tas,female,55-59,70,40
2016,tas,female,60-64,60,40
2016,tas,female,65+,70,80
2016,tas,male,0-4,150,70
2016,tas,male,10-14,80,20
2016,tas,male,15-19,210,40
2016,tas,male,20-24,450,210
2016,tas,male,25-29,450,300
2016,tas,male,30-34,280,160
2016,tas,male,35-39,130,70
2016,tas,male,40-44,110,50
2016,tas,male,45-49,90,50
2016,tas,male,5-9,110,30
2016,tas,male,50-54,50,30
2016,tas,male,55-59,60,50
2016,tas,male,60-64,60,40
2016,tas,male,65+,80,80
2016,vic,female,0-4,4290,2040
2016,vic,female,10-14,2740,760
2016,vic,female,15-19,8360,1080
2016,vic,female,20-24,17110,6300
2016,vic,female,25-29,16280,8240
2016,vic,female,30-34,9360,4490
2016,vic,female,35-39,5210,2220
2016,vic,female,40-44,3400,1470
2016,vic,female,45-49,2250,1160
2016,vic,female,5-9,3460,1180
2016,vic,female,50-54,1700,1020
2016,vic,female,55-59,1710,900
2016,vic,female,60-64,1450,760
2016,vic,female,65+,1970,1330
2016,vic,male,0-4,4550,2020
2016,vic,male,10-14,2830,750
2016,vic,male,15-19,8600,1150
2016,vic,male,20-24,19280,6130
2016,vic,male,25-29,14780,8890
2016,vic,male,30-34,9200,5210
2016,vic,male,35-39,5500,2830
2016,vic,male,40-44,3570,1790
2016,vic,male,45-49,2330,1330
2016,vic,male,5-9,3550,1220
2016,vic,male,50-54,1660,1120
2016,vic,male,55-59,1310,910
2016,vic,male,60-64,1300,730
2016,vic,male,65+,1890,1370
2016,wa,female,0-4,1600,1070
2016,wa,female,10-14,950,550
2016,wa,female,15-19,1750,600
2016,wa,female,20-24,4340,2480
2016,wa,female,25-29,5130,3740
2016,wa,female,30-34,3060,2360
2016,wa,female,35-39,1830,1100
2016,wa,female,40-44,1250,800
2016,wa,female,45-49,860,680
2016,wa,female,5-9,1300,750
2016,wa,female,50-54,620,640
2016,wa,female,55-59,630,600
2016,wa,female,60-64,500,430
2016,wa,female,65+,720,710
2016,wa,male,0-4,1670,1200
2016,wa,male,10-14,1040,560
2016,wa,male,15-19,1890,690
2016,wa,male,20-24,4070,2730
2016,wa,male,25-29,4780,4530
2016,wa,male,30-34,2860,3110
2016,wa,male,35-39,1860,1620
2016,wa,male,40-44,1280,1090
2016,wa,male,45-49,830,950
2016,wa,male,5-9,1380,730
2016,wa,male,50-54,640,820
2016,wa,male,55-59,530,760
2016,wa,male,60-64,530,550
2016,wa,male,65+,770,790
2017,act,female,0-4,310,190
2017,act,female,10-14,210,110
2017,act,female,15-19,590,110
2017,act,female,20-24,1320,610
2017,act,female,25-29,930,610
2017,act,female,30-34,650,380
2017,act,female,35-39,430,240
2017,act,female,40-44,300,200
2017,act,female,45-49,180,140
2017,act,female,5-9,290,150
2017,act,female,50-54,120,110
2017,act,female,55-59,130,90
2017,act,female,60-64,80,60
2017,act,female,65+,110,70
2017,act,male,0-4,310,190
2017,act,male,10-14,220,90
2017,act,male,15-19,660,110
2017,act,male,20-24,1120,550
2017,act,male,25-29,760,700
2017,act,male,30-34,570,410
2017,act,male,35-39,460,340
2017,act,male,40-44,280,220
2017,act,male,45-49,230,190
2017,act,male,5-9,300,160
2017,act,male,50-54,150,130
2017,act,male,55-59,120,90
2017,act,male,60-64,80,60
2017,act,male,65+,90,80
2017,nsw,female,0-4,4730,2910
2017,nsw,female,10-14,2530,1100
2017,nsw,female,15-19,9170,1660
2017,nsw,female,20-24,21230,8420
2017,nsw,female,25-29,20110,12060
2017,nsw,female,30-34,11350,6650
2017,nsw,female,35-39,6260,3680
2017,nsw,female,40-44,3690,2290
2017,nsw,female,45-49,2700,1850
2017,nsw,female,5-9,3630,1630
2017,nsw,female,50-54,2070,1560
2017,nsw,female,55-59,1870,1450
2017,nsw,female,60-64,1740,1280
2017,nsw,female,65+,2460,2140
2017,nsw,male,0-4,4980,3060
2017,nsw,male,10-14,2710,1130
2017,nsw,male,15-19,10730,1610
2017,nsw,male,20-24,21540,7980
2017,nsw,male,25-29,19610,12800
2017,nsw,male,30-34,12050,7610
2017,nsw,male,35-39,7280,4620
2017,nsw,male,40-44,4380,2910
2017,nsw,male,45-49,3220,2220
2017,nsw,male,5-9,3830,1760
2017,nsw,male,50-54,2100,1660
2017,nsw,male,55-59,1550,1470
2017,nsw,male,60-64,1500,1180
2017,nsw,male,65+,2440,2140
2017,nt,female,0-4,140,110
2017,nt,female,10-14,80,40
2017,nt,female,15-19,120,50
2017,nt,female,20-24,420,180
2017,nt,female,25-29,570,330
2017,nt,female,30-34,310,230
2017,nt,female,35-39,170,130
2017,nt,female,40-44,100,80
2017,nt,female,45-49,80,50
2017,nt,female,5-9,130,70
2017,nt,female,50-54,50,60
2017,nt,female,55-59,60,60
2017,nt,female,60-64,30,60
2017,nt,female,65+,30,40
2017,nt,male,0-4,160,110
2017,nt,male,10-14,90,40
2017,nt,male,15-19,140,70
2017,nt,male,20-24,630,470
2017,nt,male,25-29,580,580
2017,nt,male,30-34,320,470
2017,nt,male,35-39,220,250
2017,nt,male,40-44,150,160
2017,nt,male,45-49,110,150
2017,nt,male,5-9,110,70
2017,nt,male,50-54,70,110
2017,nt,male,55-59,50,120
2017,nt,male,60-64,50,90
2017,nt,male,65+,70,100
2017,qld,female,0-4,2230,1360
2017,qld,female,10-14,1660,840
2017,qld,female,15-19,3790,1340
2017,qld,female,20-24,9450,4880
2017,qld,female,25-29,9190,6230
2017,qld,female,30-34,4830,3150
2017,qld,female,35-39,2920,1700
2017,qld,female,40-44,1940,1180
2017,qld,female,45-49,1430,1040
2017,qld,female,5-9,1900,990
2017,qld,female,50-54,990,920
2017,qld,female,55-59,920,890
2017,qld,female,60-64,820,740
2017,qld,female,65+,1160,1090
2017,qld,male,0-4,2310,1430
2017,qld,male,10-14,1700,880
2017,qld,male,15-19,3660,1550
