year,state,sex,age_band,rate_per_1000,status
2019,nsw,male,90-94,195.5,published
2019,nsw,male,95-99,314.3,published
2019,nt,female,0-4,1.4,published
2019,nt,female,10-14,0.0,published
2019,nt,female,100+,333.3,published
2019,nt,female,15-19,1.0,published
2019,nt,female,20-24,1.1,published
2019,nt,female,25-29,0.7,published
2019,nt,female,30-34,0.8,published
2019,nt,female,35-39,1.8,published
2019,nt,female,40-44,1.3,published
2019,nt,female,45-49,3.2,published
2019,nt,female,5-9,0.0,published
2019,nt,female,50-54,4.3,published
2019,nt,female,55-59,5.2,published
2019,nt,female,60-64,7.6,published
2019,nt,female,65-69,8.5,published
2019,nt,female,70-74,16.2,published
2019,nt,female,75-79,19.5,published
2019,nt,female,80-84,58.4,published
2019,nt,female,85-89,92.5,published
2019,nt,female,90-94,207.9,published
2019,nt,female,95-99,227.3,published
2019,nt,male,0-4,1.6,published
2019,nt,male,10-14,0.1,published
2019,nt,male,100+,0.0,published
2019,nt,male,15-19,1.1,published
2019,nt,male,20-24,1.4,published
2019,nt,male,25-29,1.2,published
2019,nt,male,30-34,1.7,published
2019,nt,male,35-39,2.1,published
2019,nt,male,40-44,2.8,published
2019,nt,male,45-49,5.0,published
2019,nt,male,5-9,0.6,published
2019,nt,male,50-54,5.8,published
2019,nt,male,55-59,7.4,published
2019,nt,male,60-64,10.8,published
2019,nt,male,65-69,18.4,published
2019,nt,male,70-74,29.0,published
2019,nt,male,75-79,45.6,published
2019,nt,male,80-84,71.4,published
2019,nt,male,85-89,156.3,published
2019,nt,male,90-94,225.2,published
2019,nt,male,95-99,111.1,published
2019,qld,female,0-4,0.9,published
2019,qld,female,10-14,0.1,published
2019,qld,female,100+,450.7,published
2019,qld,female,15-19,0.2,published
2019,qld,female,20-24,0.3,published
2019,qld,female,25-29,0.3,published
2019,qld,female,30-34,0.4,published
2019,qld,female,35-39,0.6,published
2019,qld,female,40-44,0.8,published
2019,qld,female,45-49,1.4,published
2019,qld,female,5-9,0.1,published
2019,qld,female,50-54,2.0,published
2019,qld,female,55-59,3.0,published
2019,qld,female,60-64,4.7,published
2019,qld,female,65-69,7.0,published
2019,qld,female,70-74,12.1,published
2019,qld,female,75-79,21.0,published
2019,qld,female,80-84,40.2,published
2019,qld,female,85-89,81.4,published
2019,qld,female,90-94,157.8,published
2019,qld,female,95-99,272.8,published
2019,qld,male,0-4,1.0,published
2019,qld,male,10-14,0.1,published
2019,qld,male,100+,364.1,published
2019,qld,male,15-19,0.5,published
2019,qld,male,20-24,0.8,published
2019,qld,male,25-29,0.8,published
2019,qld,male,30-34,1.0,published
2019,qld,male,35-39,1.1,published
2019,qld,male,40-44,1.6,published
2019,qld,male,45-49,2.3,published
2019,qld,male,5-9,0.1,published
2019,qld,male,50-54,3.1,published
2019,qld,male,55-59,4.9,published
2019,qld,male,60-64,8.3,published
2019,qld,male,65-69,11.9,published
2019,qld,male,70-74,18.9,published
2019,qld,male,75-79,32.6,published
2019,qld,male,80-84,57.1,published
2019,qld,male,85-89,110.8,published
2019,qld,male,90-94,195.3,published
2019,qld,male,95-99,301.8,published
2019,sa,female,0-4,0.5,published
2019,sa,female,10-14,0.1,published
2019,sa,female,100+,425.1,published
2019,sa,female,15-19,0.2,published
2019,sa,female,20-24,0.2,published
2019,sa,female,25-29,0.2,published
2019,sa,female,30-34,0.4,published
2019,sa,female,35-39,0.7,published
2019,sa,female,40-44,1.1,published
2019,sa,female,45-49,1.7,published
2019,sa,female,5-9,0.0,published
2019,sa,female,50-54,2.2,published
2019,sa,female,55-59,3.1,published
2019,sa,female,60-64,4.8,published
2019,sa,female,65-69,7.0,published
2019,sa,female,70-74,10.3,published
2019,sa,female,75-79,20.2,published
2019,sa,female,80-84,39.9,published
2019,sa,female,85-89,83.0,published
2019,sa,female,90-94,153.4,published
2019,sa,female,95-99,266.8,published
2019,sa,male,0-4,0.7,published
2019,sa,male,10-14,0.1,published
2019,sa,male,100+,302.5,published
2019,sa,male,15-19,0.4,published
2019,sa,male,20-24,0.6,published
2019,sa,male,25-29,0.7,published
2019,sa,male,30-34,1.0,published
2019,sa,male,35-39,1.3,published
2019,sa,male,40-44,1.8,published
2019,sa,male,45-49,2.7,published
2019,sa,male,5-9,0.0,published
2019,sa,male,50-54,3.6,published
2019,sa,male,55-59,5.7,published
2019,sa,male,60-64,7.9,published
2019,sa,male,65-69,11.3,published
2019,sa,male,70-74,17.7,published
2019,sa,male,75-79,29.9,published
2019,sa,male,80-84,56.5,published
2019,sa,male,85-89,107.5,published
2019,sa,male,90-94,186.5,published
2019,sa,male,95-99,318.4,published
2019,tas,female,0-4,0.3,published
2019,tas,female,10-14,0.1,published
2019,tas,female,100+,807.7,published
2019,tas,female,15-19,0.1,published
2019,tas,female,20-24,0.1,published
2019,tas,female,25-29,0.3,published
2019,tas,female,30-34,0.3,published
2019,tas,female,35-39,0.6,published
2019,tas,female,40-44,0.9,published
2019,tas,female,45-49,1.8,published
2019,tas,female,5-9,0.0,published
2019,tas,female,50-54,3.2,published
2019,tas,female,55-59,3.9,published
2019,tas,female,60-64,5.6,published
2019,tas,female,65-69,8.0,published
2019,tas,female,70-74,12.9,published
2019,tas,female,75-79,25.3,published
2019,tas,female,80-84,43.6,published
2019,tas,female,85-89,83.8,published
2019,tas,female,90-94,183.5,published
2019,tas,female,95-99,291.9,published
2019,tas,male,0-4,1.2,published
2019,tas,male,10-14,0.0,published
2019,tas,male,100+,200.0,published
2019,tas,male,15-19,0.6,published
2019,tas,male,20-24,0.9,published
2019,tas,male,25-29,0.8,published
2019,tas,male,30-34,1.0,published
2019,tas,male,35-39,1.1,published
2019,tas,male,40-44,2.0,published
2019,tas,male,45-49,3.0,published
2019,tas,male,5-9,0.1,published
2019,tas,male,50-54,4.7,published
2019,tas,male,55-59,5.2,published
2019,tas,male,60-64,9.2,published
2019,tas,male,65-69,13.1,published
2019,tas,male,70-74,18.5,published
2019,tas,male,75-79,34.8,published
2019,tas,male,80-84,62.3,published
2019,tas,male,85-89,118.0,published
2019,tas,male,90-94,195.4,published
2019,tas,male,95-99,330.8,published
2019,vic,female,0-4,0.5,published
2019,vic,female,10-14,0.1,published
2019,vic,female,100+,413.8,published
2019,vic,female,15-19,0.2,published
2019,vic,female,20-24,0.3,published
2019,vic,female,25-29,0.3,published
2019,vic,female,30-34,0.4,published
2019,vic,female,35-39,0.5,published
2019,vic,female,40-44,0.9,published
2019,vic,female,45-49,1.3,published
2019,vic,female,5-9,0.0,published
2019,vic,female,50-54,2.2,published
2019,vic,female,55-59,3.1,published
2019,vic,female,60-64,4.4,published
2019,vic,female,65-69,7.0,published
2019,vic,female,70-74,11.4,published
2019,vic,female,75-79,20.4,published
2019,vic,female,80-84,41.3,published
2019,vic,female,85-89,83.8,published
2019,vic,female,90-94,157.3,published
2019,vic,female,95-99,277.5,published
2019,vic,male,0-4,0.8,published
2019,vic,male,10-14,0.1,published
2019,vic,male,100+,330.7,published
2019,vic,male,15-19,0.5,published
2019,vic,male,20-24,0.6,published
2019,vic,male,25-29,0.8,published
2019,vic,male,30-34,0.8,published
2019,vic,male,35-39,1.3,published
2019,vic,male,40-44,1.9,published
2019,vic,male,45-49,2.7,published
2019,vic,male,5-9,0.1,published
2019,vic,male,50-54,3.4,published
2019,vic,male,55-59,5.3,published
2019,vic,male,60-64,7.8,published
2019,vic,male,65-69,11.7,published
2019,vic,male,70-74,18.4,published
2019,vic,male,75-79,32.4,published
2019,vic,male,80-84,58.3,published
2019,vic,male,85-89,111.4,published
2019,vic,male,90-94,194.8,published
2019,vic,male,95-99,306.3,published
2019,wa,female,0-4,0.6,published
2019,wa,female,10-14,0.1,published
2019,wa,female,100+,507.2,published
2019,wa,female,15-19,0.2,published
2019,wa,female,20-24,0.3,published
2019,wa,female,25-29,0.4,published
2019,wa,female,30-34,0.4,published
2019,wa,female,35-39,0.5,published
2019,wa,female,40-44,1.2,published
2019,wa,female,45-49,1.3,published
2019,wa,female,5-9,0.0,published
2019,wa,female,50-54,1.5,published
2019,wa,female,55-59,2.7,published
2019,wa,female,60-64,4.1,published
2019,wa,female,65-69,5.7,published
2019,wa,female,70-74,9.8,published
2019,wa,female,75-79,19.6,published
2019,wa,female,80-84,35.3,published
2019,wa,female,85-89,76.0,published
2019,wa,female,90-94,153.9,published
2019,wa,female,95-99,250.8,published
2019,wa,male,0-4,0.5,published
2019,wa,male,10-14,0.1,published
2019,wa,male,100+,392.9,published
2019,wa,male,15-19,0.4,published
2019,wa,male,20-24,0.7,published
2019,wa,male,25-29,0.8,published
2019,wa,male,30-34,0.9,published
2019,wa,male,35-39,1.2,published
2019,wa,male,40-44,1.6,published
2019,wa,male,45-49,2.5,published
2019,wa,male,5-9,0.1,published
2019,wa,male,50-54,3.4,published
2019,wa,male,55-59,4.9,published
2019,wa,male,60-64,7.1,published
2019,wa,male,65-69,10.6,published
2019,wa,male,70-74,16.3,published
2019,wa,male,75-79,27.0,published
2019,wa,male,80-84,55.2,published
2019,wa,male,85-89,99.6,published
2019,wa,male,90-94,190.4,published
2019,wa,male,95-99,292.8,published
2020,act,female,0-4,0.7,published
2020,act,female,10-14,0.3,published
2020,act,female,100+,411.8,published
2020,act,female,15-19,0.3,published
2020,act,female,20-24,0.3,published
2020,act,female,25-29,0.4,published
2020,act,female,30-34,0.4,published
2020,act,female,35-39,0.8,published
2020,act,female,40-44,1.0,published
2020,act,female,45-49,0.9,published
2020,act,female,5-9,0.0,published
2020,act,female,50-54,1.2,published
2020,act,female,55-59,1.8,published
2020,act,female,60-64,3.8,published
2020,act,female,65-69,6.0,published
2020,act,female,70-74,10.8,published
2020,act,female,75-79,18.1,published
2020,act,female,80-84,35.3,published
2020,act,female,85-89,74.5,published
2020,act,female,90-94,165.3,published
2020,act,female,95-99,297.3,published
2020,act,male,0-4,0.7,published
2020,act,male,10-14,0.0,published
2020,act,male,100+,636.4,published
2020,act,male,15-19,0.5,published
2020,act,male,20-24,0.3,published
2020,act,male,25-29,0.6,published
2020,act,male,30-34,0.6,published
2020,act,male,35-39,0.9,published
2020,act,male,40-44,1.1,published
2020,act,male,45-49,2.4,published
2020,act,male,5-9,0.0,published
2020,act,male,50-54,2.7,published
2020,act,male,55-59,2.9,published
2020,act,male,60-64,5.8,published
2020,act,male,65-69,9.1,published
2020,act,male,70-74,15.3,published
2020,act,male,75-79,32.6,published
2020,act,male,80-84,52.9,published
2020,act,male,85-89,93.9,published
2020,act,male,90-94,175.6,published
2020,act,male,95-99,284.9,published
2020,nsw,female,0-4,0.7,published
2020,nsw,female,10-14,0.1,published
2020,nsw,female,100+,405.1,published
2020,nsw,female,15-19,0.2,published
2020,nsw,female,20-24,0.2,published
2020,nsw,female,25-29,0.2,published
2020,nsw,female,30-34,0.3,published
2020,nsw,female,35-39,0.5,published
2020,nsw,female,40-44,0.7,published
2020,nsw,female,45-49,1.2,published
2020,nsw,female,5-9,0.0,published
2020,nsw,female,50-54,2.0,published
2020,nsw,female,55-59,2.7,published
2020,nsw,female,60-64,4.2,published
2020,nsw,female,65-69,6.4,published
2020,nsw,female,70-74,11.0,published
2020,nsw,female,75-79,19.1,published
2020,nsw,female,80-84,37.1,published
2020,nsw,female,85-89,73.9,published
2020,nsw,female,90-94,141.9,published
2020,nsw,female,95-99,241.4,published
2020,nsw,male,0-4,0.7,published
2020,nsw,male,10-14,0.1,published
2020,nsw,male,100+,415.8,published
2020,nsw,male,15-19,0.4,published
2020,nsw,male,20-24,0.6,published
2020,nsw,male,25-29,0.6,published
2020,nsw,male,30-34,0.6,published
2020,nsw,male,35-39,0.9,published
2020,nsw,male,40-44,1.3,published
2020,nsw,male,45-49,2.1,published
2020,nsw,male,5-9,0.1,published
2020,nsw,male,50-54,3.1,published
2020,nsw,male,55-59,5.0,published
2020,nsw,male,60-64,7.4,published
2020,nsw,male,65-69,10.5,published
2020,nsw,male,70-74,17.5,published
2020,nsw,male,75-79,29.3,published
2020,nsw,male,80-84,53.2,published
2020,nsw,male,85-89,98.9,published
2020,nsw,male,90-94,172.7,published
2020,nsw,male,95-99,289.5,published
2020,nt,female,0-4,2.2,published
2020,nt,female,10-14,0.4,published
2020,nt,female,100+,800.0,published
2020,nt,female,15-19,0.8,published
2020,nt,female,20-24,1.2,published
2020,nt,female,25-29,0.6,published
2020,nt,female,30-34,1.3,published
2020,nt,female,35-39,1.2,published
2020,nt,female,40-44,1.5,published
2020,nt,female,45-49,2.7,published
2020,nt,female,5-9,0.1,published
2020,nt,female,50-54,5.0,published
2020,nt,female,55-59,5.9,published
2020,nt,female,60-64,7.6,published
2020,nt,female,65-69,14.3,published
2020,nt,female,70-74,17.6,published
2020,nt,female,75-79,30.8,published
2020,nt,female,80-84,50.5,published
2020,nt,female,85-89,69.9,published
2020,nt,female,90-94,102.6,published
2020,nt,female,95-99,302.3,published
2020,nt,male,0-4,2.9,published
2020,nt,male,10-14,0.3,published
2020,nt,male,100+,502.3,published
2020,nt,male,15-19,0.6,published
2020,nt,male,20-24,1.5,published
2020,nt,male,25-29,1.1,published
2020,nt,male,30-34,1.6,published
2020,nt,male,35-39,2.1,published
2020,nt,male,40-44,2.8,published
2020,nt,male,45-49,3.3,published
2020,nt,male,5-9,0.1,published
2020,nt,male,50-54,4.4,published
2020,nt,male,55-59,4.8,published
2020,nt,male,60-64,9.2,published
2020,nt,male,65-69,19.4,published
2020,nt,male,70-74,30.1,published
2020,nt,male,75-79,40.9,published
2020,nt,male,80-84,64.3,published
2020,nt,male,85-89,112.0,published
2020,nt,male,90-94,214.1,published
2020,nt,male,95-99,167.4,published
2020,qld,female,0-4,0.8,published
2020,qld,female,10-14,0.1,published
2020,qld,female,100+,462.8,published
2020,qld,female,15-19,0.2,published
2020,qld,female,20-24,0.2,published
2020,qld,female,25-29,0.3,published
2020,qld,female,30-34,0.5,published
2020,qld,female,35-39,0.6,published
2020,qld,female,40-44,0.9,published
2020,qld,female,45-49,1.2,published
2020,qld,female,5-9,0.0,published
2020,qld,female,50-54,2.0,published
2020,qld,female,55-59,2.9,published
2020,qld,female,60-64,4.3,published
2020,qld,female,65-69,6.1,published
2020,qld,female,70-74,10.7,published
2020,qld,female,75-79,19.6,published
2020,qld,female,80-84,38.3,published
2020,qld,female,85-89,73.4,published
2020,qld,female,90-94,143.3,published
2020,qld,female,95-99,243.3,published
2020,qld,male,0-4,1.0,published
2020,qld,male,10-14,0.1,published
2020,qld,male,100+,405.8,published
2020,qld,male,15-19,0.5,published
2020,qld,male,20-24,0.8,published
2020,qld,male,25-29,0.8,published
2020,qld,male,30-34,0.9,published
2020,qld,male,35-39,1.3,published
2020,qld,male,40-44,1.6,published
2020,qld,male,45-49,2.2,published
2020,qld,male,5-9,0.1,published
2020,qld,male,50-54,3.2,published
2020,qld,male,55-59,4.9,published
2020,qld,male,60-64,7.3,published
2020,qld,male,65-69,11.3,published
2020,qld,male,70-74,17.5,published
2020,qld,male,75-79,30.3,published
2020,qld,male,80-84,54.8,published
2020,qld,male,85-89,100.7,published
2020,qld,male,90-94,174.5,published
2020,qld,male,95-99,294.9,published
2020,sa,female,0-4,0.6,published
2020,sa,female,10-14,0.1,published
2020,sa,female,100+,327.7,published
2020,sa,female,15-19,0.2,published
2020,sa,female,20-24,0.3,published
2020,sa,female,25-29,0.2,published
2020,sa,female,30-34,0.3,published
2020,sa,female,35-39,0.6,published
2020,sa,female,40-44,0.8,published
2020,sa,female,45-49,1.4,published
2020,sa,female,5-9,0.1,published
2020,sa,female,50-54,2.0,published
2020,sa,female,55-59,3.0,published
2020,sa,female,60-64,4.5,published
2020,sa,female,65-69,6.4,published
2020,sa,female,70-74,10.8,published
2020,sa,female,75-79,19.6,published
2020,sa,female,80-84,37.9,published
2020,sa,female,85-89,76.0,published
2020,sa,female,90-94,141.1,published
2020,sa,female,95-99,257.3,published
2020,sa,male,0-4,0.5,published
2020,sa,male,10-14,0.0,published
2020,sa,male,100+,323.4,published
2020,sa,male,15-19,0.6,published
2020,sa,male,20-24,0.5,published
2020,sa,male,25-29,0.8,published
2020,sa,male,30-34,0.9,published
2020,sa,male,35-39,0.9,published
2020,sa,male,40-44,1.7,published
2020,sa,male,45-49,2.6,published
2020,sa,male,5-9,0.0,published
2020,sa,male,50-54,3.8,published
2020,sa,male,55-59,5.4,published
2020,sa,male,60-64,7.4,published
2020,sa,male,65-69,10.3,published
2020,sa,male,70-74,17.5,published
2020,sa,male,75-79,30.7,published
2020,sa,male,80-84,55.3,published
2020,sa,male,85-89,101.9,published
2020,sa,male,90-94,179.1,published
2020,sa,male,95-99,268.0,published
2020,tas,female,0-4,0.8,published
2020,tas,female,10-14,0.2,published
2020,tas,female,100+,492.8,published
2020,tas,female,15-19,0.3,published
2020,tas,female,20-24,0.3,published
2020,tas,female,25-29,0.2,published
2020,tas,female,30-34,0.3,published
2020,tas,female,35-39,1.0,published
2020,tas,female,40-44,0.9,published
2020,tas,female,45-49,1.2,published
2020,tas,female,5-9,0.0,published
2020,tas,female,50-54,2.4,published
2020,tas,female,55-59,3.0,published
2020,tas,female,60-64,5.1,published
2020,tas,female,65-69,6.3,published
2020,tas,female,70-74,12.2,published
2020,tas,female,75-79,19.7,published
2020,tas,female,80-84,37.3,published
2020,tas,female,85-89,82.4,published
2020,tas,female,90-94,171.2,published
2020,tas,female,95-99,250.8,published
2020,tas,male,0-4,0.7,published
2020,tas,male,10-14,0.2,published
2020,tas,male,100+,333.3,published
2020,tas,male,15-19,0.8,published
2020,tas,male,20-24,0.7,published
2020,tas,male,25-29,0.7,published
2020,tas,male,30-34,1.1,published
2020,tas,male,35-39,1.1,published
2020,tas,male,40-44,1.7,published
2020,tas,male,45-49,2.4,published
2020,tas,male,5-9,0.1,published
2020,tas,male,50-54,4.2,published
2020,tas,male,55-59,5.5,published
2020,tas,male,60-64,8.1,published
2020,tas,male,65-69,12.1,published
2020,tas,male,70-74,20.6,published
2020,tas,male,75-79,32.9,published
2020,tas,male,80-84,57.9,published
2020,tas,male,85-89,104.6,published
2020,tas,male,90-94,201.1,published
2020,tas,male,95-99,275.7,published
2020,vic,female,0-4,0.6,published
2020,vic,female,10-14,0.1,published
2020,vic,female,100+,414.0,published
2020,vic,female,15-19,0.2,published
2020,vic,female,20-24,0.2,published
2020,vic,female,25-29,0.3,published
2020,vic,female,30-34,0.4,published
2020,vic,female,35-39,0.5,published
2020,vic,female,40-44,0.7,published
2020,vic,female,45-49,1.3,published
2020,vic,female,5-9,0.0,published
2020,vic,female,50-54,1.7,published
2020,vic,female,55-59,2.7,published
2020,vic,female,60-64,4.1,published
2020,vic,female,65-69,6.2,published
2020,vic,female,70-74,10.3,published
2020,vic,female,75-79,18.7,published
2020,vic,female,80-84,38.6,published
2020,vic,female,85-89,77.0,published
2020,vic,female,90-94,150.4,published
2020,vic,female,95-99,257.7,published
2020,vic,male,0-4,0.7,published
2020,vic,male,10-14,0.1,published
2020,vic,male,100+,331.0,published
2020,vic,male,15-19,0.3,published
2020,vic,male,20-24,0.5,published
2020,vic,male,25-29,0.6,published
2020,vic,male,30-34,0.8,published
2020,vic,male,35-39,0.9,published
2020,vic,male,40-44,1.3,published
2020,vic,male,45-49,2.0,published
2020,vic,male,5-9,0.1,published
2020,vic,male,50-54,3.1,published
2020,vic,male,55-59,4.5,published
2020,vic,male,60-64,6.9,published
2020,vic,male,65-69,10.2,published
2020,vic,male,70-74,17.1,published
2020,vic,male,75-79,29.0,published
2020,vic,male,80-84,51.2,published
2020,vic,male,85-89,102.5,published
2020,vic,male,90-94,185.7,published
2020,vic,male,95-99,298.8,published
2020,wa,female,0-4,0.5,published
2020,wa,female,10-14,0.1,published
2020,wa,female,100+,416.9,published
2020,wa,female,15-19,0.2,published
2020,wa,female,20-24,0.3,published
2020,wa,female,25-29,0.4,published
2020,wa,female,30-34,0.5,published
2020,wa,female,35-39,0.6,published
2020,wa,female,40-44,0.9,published
2020,wa,female,45-49,1.5,published
2020,wa,female,5-9,0.0,published
2020,wa,female,50-54,1.7,published
2020,wa,female,55-59,2.5,published
2020,wa,female,60-64,4.2,published
2020,wa,female,65-69,5.9,published
2020,wa,female,70-74,9.9,published
2020,wa,female,75-79,18.0,published
2020,wa,female,80-84,32.7,published
2020,wa,female,85-89,71.2,published
2020,wa,female,90-94,141.8,published
2020,wa,female,95-99,268.8,published
2020,wa,male,0-4,0.6,published
2020,wa,male,10-14,0.1,published
2020,wa,male,100+,364.8,published
2020,wa,male,15-19,0.4,published
2020,wa,male,20-24,0.8,published
2020,wa,male,25-29,0.9,published
2020,wa,male,30-34,1.0,published
2020,wa,male,35-39,1.1,published
2020,wa,male,40-44,1.8,published
2020,wa,male,45-49,2.2,published
2020,wa,male,5-9,0.1,published
2020,wa,male,50-54,2.9,published
2020,wa,male,55-59,4.4,published
2020,wa,male,60-64,6.7,published
2020,wa,male,65-69,10.8,published
2020,wa,male,70-74,16.5,published
2020,wa,male,75-79,26.9,published
2020,wa,male,80-84,48.7,published
2020,wa,male,85-89,90.4,published
2020,wa,male,90-94,176.2,published
2020,wa,male,95-99,229.7,published
2021,act,female,0-4,0.6,published
2021,act,female,10-14,0.1,published
2021,act,female,100+,469.4,published
2021,act,female,15-19,0.2,published
2021,act,female,20-24,0.3,published
2021,act,female,25-29,0.3,published
2021,act,female,30-34,0.3,published
2021,act,female,35-39,0.5,published
2021,act,female,40-44,0.7,published
2021,act,female,45-49,1.0,published
2021,act,female,5-9,0.1,published
2021,act,female,50-54,1.5,published
2021,act,female,55-59,2.8,published
2021,act,female,60-64,4.2,published
2021,act,female,65-69,5.8,published
2021,act,female,70-74,8.4,published
2021,act,female,75-79,21.2,published
2021,act,female,80-84,35.8,published
2021,act,female,85-89,67.8,published
2021,act,female,90-94,150.6,published
2021,act,female,95-99,278.5,published
2021,act,male,0-4,0.8,published
2021,act,male,10-14,0.1,published
2021,act,male,100+,1000.0,published
2021,act,male,15-19,0.4,published
2021,act,male,20-24,0.5,published
2021,act,male,25-29,0.6,published
2021,act,male,30-34,0.6,published
2021,act,male,35-39,1.0,published
2021,act,male,40-44,1.5,published
2021,act,male,45-49,2.4,published
2021,act,male,5-9,0.2,published
2021,act,male,50-54,2.5,published
2021,act,male,55-59,3.9,published
2021,act,male,60-64,7.1,published
2021,act,male,65-69,9.3,published
2021,act,male,70-74,14.8,published
2021,act,male,75-79,23.4,published
2021,act,male,80-84,54.8,published
2021,act,male,85-89,97.0,published
2021,act,male,90-94,190.0,published
2021,act,male,95-99,227.0,published
2021,nsw,female,0-4,0.6,published
2021,nsw,female,10-14,0.1,published
2021,nsw,female,100+,451.8,published
2021,nsw,female,15-19,0.2,published
2021,nsw,female,20-24,0.2,published
2021,nsw,female,25-29,0.2,published
2021,nsw,female,30-34,0.3,published
2021,nsw,female,35-39,0.5,published
2021,nsw,female,40-44,0.8,published
2021,nsw,female,45-49,1.3,published
2021,nsw,female,5-9,0.1,published
2021,nsw,female,50-54,1.9,published
2021,nsw,female,55-59,2.9,published
2021,nsw,female,60-64,4.2,published
2021,nsw,female,65-69,6.9,published
2021,nsw,female,70-74,11.4,published
2021,nsw,female,75-79,20.5,published
2021,nsw,female,80-84,38.7,published
2021,nsw,female,85-89,77.1,published
2021,nsw,female,90-94,150.3,published
2021,nsw,female,95-99,276.4,published
2021,nsw,male,0-4,0.9,published
2021,nsw,male,10-14,0.1,published
2021,nsw,male,100+,468.7,published
2021,nsw,male,15-19,0.4,published
2021,nsw,male,20-24,0.5,published
2021,nsw,male,25-29,0.6,published
2021,nsw,male,30-34,0.7,published
2021,nsw,male,35-39,0.8,published
2021,nsw,male,40-44,1.2,published
2021,nsw,male,45-49,2.1,published
2021,nsw,male,5-9,0.1,published
2021,nsw,male,50-54,3.2,published
2021,nsw,male,55-59,4.9,published
2021,nsw,male,60-64,7.1,published
2021,nsw,male,65-69,11.4,published
2021,nsw,male,70-74,17.6,published
2021,nsw,male,75-79,30.8,published
2021,nsw,male,80-84,55.9,published
2021,nsw,male,85-89,103.6,published
2021,nsw,male,90-94,187.7,published
2021,nsw,male,95-99,301.2,published
2021,nt,female,0-4,0.9,published
2021,nt,female,10-14,0.0,published
2021,nt,female,100+,1000.0,published
2021,nt,female,15-19,1.0,published
2021,nt,female,20-24,0.6,published
2021,nt,female,25-29,0.4,published
2021,nt,female,30-34,0.4,published
2021,nt,female,35-39,1.1,published
2021,nt,female,40-44,1.0,published
2021,nt,female,45-49,4.6,published
2021,nt,female,5-9,0.1,published
2021,nt,female,50-54,4.0,published
2021,nt,female,55-59,6.7,published
2021,nt,female,60-64,7.1,published
2021,nt,female,65-69,11.9,published
2021,nt,female,70-74,12.8,published
2021,nt,female,75-79,37.0,published
2021,nt,female,80-84,42.4,published
2021,nt,female,85-89,91.3,published
2021,nt,female,90-94,173.3,published
2021,nt,female,95-99,200.0,published
2021,nt,male,0-4,2.6,published
2021,nt,male,10-14,0.1,published
2021,nt,male,100+,0.0,published
2021,nt,male,15-19,1.9,published
2021,nt,male,20-24,1.4,published
2021,nt,male,25-29,1.6,published
2021,nt,male,30-34,1.9,published
2021,nt,male,35-39,1.8,published
2021,nt,male,40-44,1.5,published
2021,nt,male,45-49,4.2,published
2021,nt,male,5-9,0.2,published
2021,nt,male,50-54,5.3,published
2021,nt,male,55-59,9.4,published
2021,nt,male,60-64,11.3,published
2021,nt,male,65-69,18.1,published
2021,nt,male,70-74,25.0,published
2021,nt,male,75-79,45.4,published
2021,nt,male,80-84,82.4,published
2021,nt,male,85-89,127.5,published
2021,nt,male,90-94,169.2,published
2021,nt,male,95-99,166.7,published
2021,qld,female,0-4,1.0,published
2021,qld,female,10-14,0.1,published
2021,qld,female,100+,429.2,published
2021,qld,female,15-19,0.2,published
2021,qld,female,20-24,0.3,published
2021,qld,female,25-29,0.3,published
2021,qld,female,30-34,0.4,published
2021,qld,female,35-39,0.6,published
2021,qld,female,40-44,1.0,published
2021,qld,female,45-49,1.3,published
2021,qld,female,5-9,0.1,published
2021,qld,female,50-54,2.0,published
2021,qld,female,55-59,3.0,published
2021,qld,female,60-64,4.6,published
2021,qld,female,65-69,6.8,published
2021,qld,female,70-74,11.1,published
2021,qld,female,75-79,19.4,published
2021,qld,female,80-84,40.6,published
2021,qld,female,85-89,78.8,published
2021,qld,female,90-94,155.6,published
2021,qld,female,95-99,270.3,published
2021,qld,male,0-4,0.9,published
2021,qld,male,10-14,0.1,published
2021,qld,male,100+,533.3,published
2021,qld,male,15-19,0.5,published
2021,qld,male,20-24,0.8,published
2021,qld,male,25-29,0.8,published
2021,qld,male,30-34,1.0,published
2021,qld,male,35-39,1.1,published
2021,qld,male,40-44,1.7,published
2021,qld,male,45-49,2.2,published
2021,qld,male,5-9,0.1,published
2021,qld,male,50-54,3.2,published
2021,qld,male,55-59,5.1,published
2021,qld,male,60-64,7.3,published
2021,qld,male,65-69,10.9,published
2021,qld,male,70-74,18.6,published
2021,qld,male,75-79,30.5,published
2021,qld,male,80-84,57.0,published
2021,qld,male,85-89,104.9,published
2021,qld,male,90-94,181.7,published
2021,qld,male,95-99,303.2,published
2021,sa,female,0-4,0.6,published
2021,sa,female,10-14,0.0,published
2021,sa,female,100+,466.3,published
2021,sa,female,15-19,0.3,published
2021,sa,female,20-24,0.2,published
2021,sa,female,25-29,0.3,published
2021,sa,female,30-34,0.4,published
2021,sa,female,35-39,0.8,published
2021,sa,female,40-44,1.0,published
2021,sa,female,45-49,1.4,published
2021,sa,female,5-9,0.1,published
2021,sa,female,50-54,1.9,published
2021,sa,female,55-59,3.2,published
2021,sa,female,60-64,4.1,published
2021,sa,female,65-69,7.1,published
2021,sa,female,70-74,10.3,published
2021,sa,female,75-79,20.1,published
2021,sa,female,80-84,38.0,published
2021,sa,female,85-89,78.3,published
2021,sa,female,90-94,154.1,published
